# ==============================================================================
# CBM Multi-Modal Telemetry Dataset: FAULT_STATOR_INTER_TURN
# Testbed: 3-Phase Induction Motor Test Rig (55 kW, 400V, 4-Pole, 1788 RPM)
# DAQ: NI-9234 24-bit Dynamic Signal Acquisition (12.8 kS/s) + FBG Optical Interrogator
# Sensor Calibration: Accel = 100 mV/g, FBG = 1.2 pm/ue, Current = 20 mV/A, IR = 0.95 eps
# Benchmark Case: Phase U Inter-Turn Short Circuit (5 Turns shunted via external resistor)
# ==============================================================================
timestamp_iso_utc,time_rel_sec,ch1_vib_drive_end_g,ch2_vib_non_drive_end_g,ch3_fbg_strain_microstrain,ch4_ir_housing_temp_c,ch5_phase_u_current_a,ch6_phase_v_current_a,ch7_phase_w_current_a,operational_status
2026-08-28T14:22:00.131Z,0.131328,-1.6117,-1.2136,141.77,115.86,-12.828,-4.178,14.525,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.131Z,0.131406,-1.6732,-1.1228,142.42,115.87,-12.690,-4.774,14.395,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.131Z,0.131484,-1.6268,-1.1845,141.25,115.80,-11.702,-5.113,14.408,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.131562,-1.3882,-1.1281,141.17,115.84,-11.465,-5.478,14.518,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.131641,-1.4837,-0.9970,139.39,115.92,-11.105,-5.845,14.428,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.131719,-1.5243,-1.0013,142.32,115.89,-10.682,-6.266,14.603,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.131797,-1.2373,-1.1143,141.73,115.87,-10.219,-6.713,14.575,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.131875,-1.1326,-0.9559,141.55,115.84,-9.716,-7.081,14.714,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.131953,-1.3252,-0.8592,142.96,115.76,-9.118,-7.423,14.493,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.132031,-1.4148,-0.9548,140.42,115.82,-8.596,-7.732,14.651,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.132109,-1.3484,-0.9014,143.20,115.80,-8.442,-8.018,14.455,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.132188,-1.2434,-0.9125,142.87,115.77,-7.783,-8.435,14.520,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.132266,-1.3472,-0.8527,142.23,115.82,-7.290,-8.797,14.414,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.132344,-1.0005,-0.8635,141.29,115.83,-7.071,-9.221,14.438,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.132Z,0.132422,-1.0245,-0.7753,141.90,115.94,-6.191,-9.378,14.489,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.132500,-0.9276,-0.6630,141.94,115.77,-5.741,-10.002,14.313,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.132578,-0.9117,-0.7756,141.47,115.84,-4.912,-10.320,14.296,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.132656,-0.8541,-0.8486,142.28,115.83,-4.672,-10.665,14.229,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.132734,-0.7932,-0.4830,142.02,115.81,-4.323,-10.801,14.086,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.132812,-0.7354,-0.5338,142.58,115.82,-3.509,-11.131,13.680,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.132891,-0.6458,-0.4678,141.74,115.75,-3.010,-11.339,13.675,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.132969,-0.4992,-0.4075,141.24,115.82,-2.730,-11.594,13.493,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.133047,-0.4457,-0.3685,139.92,115.87,-1.990,-11.869,13.436,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.133125,-0.3886,-0.2577,140.38,115.85,-1.293,-12.282,13.108,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.133203,-0.4510,-0.3158,142.68,115.86,-1.051,-12.440,13.074,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.133281,-0.1496,-0.2106,141.86,115.80,-0.456,-12.673,12.922,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.133359,-0.1732,-0.1979,142.68,115.87,0.176,-12.853,12.569,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.133Z,0.133437,-0.0218,-0.0609,141.86,115.79,0.859,-13.153,12.197,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.133516,-0.3458,0.2646,141.55,115.80,1.414,-13.266,12.147,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.133594,0.0290,0.1874,142.72,115.77,1.783,-13.309,12.019,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.133672,0.0146,0.0679,142.46,115.86,2.267,-13.399,11.734,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.133750,0.3351,0.3156,141.84,115.90,2.813,-14.039,11.636,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.133828,0.4102,0.1868,142.67,115.93,3.456,-14.011,11.180,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.133906,0.3248,0.2874,142.74,115.96,3.982,-14.032,10.694,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.133984,0.2079,0.0971,140.96,115.86,4.448,-14.341,10.497,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.134063,0.6180,0.4548,141.42,115.81,5.085,-14.392,10.259,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.134141,0.5253,0.5115,141.44,115.84,5.476,-14.507,9.834,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.134219,0.5989,0.4638,141.38,115.77,6.320,-14.520,9.595,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.134297,0.5273,0.4400,142.80,115.87,6.671,-14.427,9.326,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.134375,0.7536,0.4682,140.90,115.86,7.030,-14.753,8.781,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.134Z,0.134453,0.8070,0.4094,142.21,115.85,7.596,-14.842,8.614,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.134531,0.7589,0.7370,141.26,115.84,8.007,-14.754,8.034,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.134609,0.9227,0.7057,143.66,115.74,8.789,-14.890,7.790,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.134687,0.8790,0.7608,142.10,115.80,9.301,-14.679,7.667,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.134766,1.0203,0.6487,141.23,115.89,9.577,-14.883,7.045,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.134844,0.9487,0.7835,140.81,115.88,10.048,-14.672,6.798,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.134922,1.0345,0.7432,142.39,115.85,10.522,-14.819,6.456,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.135000,0.9480,0.8819,141.64,115.79,10.895,-14.622,5.897,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.135078,1.2844,0.6571,141.51,115.89,11.526,-14.713,5.650,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.135156,1.1919,0.8850,141.96,115.85,11.749,-14.670,4.991,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.135234,1.2332,0.9454,143.63,115.80,12.284,-14.510,4.886,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.135313,1.0964,1.0567,141.59,115.85,12.536,-14.445,4.420,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.135391,1.2090,0.9229,142.21,115.88,13.113,-14.332,3.897,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.135Z,0.135469,1.1673,0.7237,141.83,115.84,13.378,-14.147,3.692,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.135547,1.2529,1.0123,143.21,115.85,13.594,-14.136,2.929,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.135625,1.3602,1.2092,140.86,115.84,14.344,-13.918,2.714,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.135703,1.5615,0.8940,141.15,115.85,14.499,-13.701,2.254,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.135781,1.0607,0.9629,141.22,115.78,14.884,-13.551,1.712,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.135859,1.2702,1.0132,141.83,115.88,15.220,-13.419,1.348,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.135937,1.1601,0.9151,141.94,115.77,15.515,-13.390,0.863,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.136016,1.1268,1.0166,141.44,115.81,15.666,-13.063,0.420,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.136094,1.0441,0.8465,141.83,115.94,16.250,-12.664,-0.022,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.136172,1.1799,0.9124,142.51,115.92,16.462,-12.402,-0.394,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.136250,1.2441,0.9442,141.51,115.87,16.711,-12.490,-0.626,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.136328,1.0785,0.9742,141.93,115.84,16.782,-12.225,-1.373,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.136406,0.9705,0.9883,143.71,115.82,17.034,-11.941,-1.441,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.136Z,0.136484,1.1615,0.8468,141.76,115.81,17.443,-11.761,-2.032,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.136563,1.2496,0.9646,141.48,115.89,17.546,-11.343,-2.486,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.136641,1.0181,0.8610,141.89,115.86,17.623,-11.017,-2.981,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.136719,1.2977,0.8052,142.17,115.83,17.718,-10.669,-3.190,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.136797,0.7553,0.8384,142.27,115.84,18.089,-10.567,-3.654,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.136875,0.8743,0.7862,144.09,115.89,18.273,-10.149,-4.189,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.136953,0.9724,0.8607,141.93,115.75,18.141,-9.855,-4.555,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.137031,0.9568,0.7239,140.41,115.82,18.479,-9.671,-5.047,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.137109,0.8338,0.7984,142.88,115.81,18.585,-9.328,-5.318,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.137187,0.8166,0.6108,141.34,115.84,18.642,-8.903,-5.842,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.137266,0.7874,0.6722,142.53,115.81,18.524,-8.597,-6.214,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.137344,0.6856,0.6665,142.33,115.83,18.326,-8.064,-6.587,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.137Z,0.137422,0.6399,0.6830,142.60,115.84,18.520,-7.815,-6.874,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.137500,0.7015,0.4477,142.36,115.87,18.473,-7.191,-7.403,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.137578,0.5433,0.3356,142.23,115.87,18.546,-6.914,-7.702,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.137656,0.5337,0.6336,142.67,115.82,18.547,-6.568,-8.193,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.137734,0.5032,0.4897,141.83,115.79,18.425,-6.079,-8.488,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.137813,0.6443,0.3621,143.13,115.83,18.435,-5.828,-8.742,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.137891,0.6627,0.2635,141.50,115.84,18.331,-5.208,-9.209,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.137969,0.4041,0.3093,140.79,115.89,18.505,-4.907,-9.405,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.138047,0.3853,0.4909,141.66,115.85,18.321,-4.594,-9.865,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.138125,0.4156,0.3647,143.17,115.79,18.009,-4.176,-10.026,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.138203,0.2437,0.1971,141.46,115.81,18.005,-3.752,-10.448,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.138281,0.4216,0.2694,142.77,115.79,17.847,-3.379,-10.668,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.138359,0.1976,0.2554,142.11,115.85,17.869,-3.031,-10.891,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.138Z,0.138437,-0.0486,0.2717,141.32,115.81,17.443,-2.545,-11.220,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.138516,0.1687,0.1908,141.52,115.90,17.603,-2.101,-11.598,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.138594,0.2147,0.0410,141.06,115.88,16.976,-1.606,-11.814,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.138672,-0.1232,0.1955,142.18,115.81,16.989,-1.096,-12.090,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.138750,0.1381,0.1557,141.98,115.83,16.663,-0.490,-12.159,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.138828,0.1320,0.0903,142.47,115.86,16.348,-0.265,-12.515,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.138906,0.0237,0.0278,142.86,115.92,16.008,0.133,-12.695,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.138984,0.0051,0.1258,141.14,115.80,15.708,0.561,-13.038,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.139063,-0.1311,0.1652,140.94,115.89,15.257,0.931,-13.142,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.139141,-0.1533,0.0608,141.91,115.87,15.045,1.469,-13.299,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.139219,-0.0646,-0.0356,140.78,115.86,15.113,1.811,-13.356,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.139297,0.1301,0.0091,143.48,115.82,14.461,2.118,-13.519,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.139375,-0.1323,0.0598,141.19,115.89,14.309,2.762,-13.874,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.139Z,0.139453,-0.0484,0.1702,142.01,115.86,13.605,3.199,-13.778,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.139531,-0.1582,0.1251,142.37,115.89,13.473,3.597,-14.127,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.139609,-0.0310,0.0016,140.96,115.78,13.025,3.987,-14.081,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.139687,-0.1702,-0.0350,141.56,115.86,12.677,4.476,-14.301,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.139766,0.2211,-0.0399,142.89,115.77,12.074,4.891,-14.467,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.139844,-0.0754,0.1761,142.85,115.82,11.722,5.249,-14.478,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.139922,-0.0265,0.3094,141.01,115.81,11.396,5.643,-14.579,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.140000,0.1834,0.0891,142.00,115.84,10.827,5.988,-14.459,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.140078,0.2445,0.0506,141.55,115.82,10.815,6.477,-14.469,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.140156,0.1969,0.4043,142.07,115.84,10.271,6.827,-14.519,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.140234,0.0975,0.1974,141.88,115.81,9.599,7.215,-14.613,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.140313,0.1771,0.2248,142.58,115.76,9.129,7.467,-14.766,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.140391,0.2280,0.3505,141.32,115.86,8.561,8.044,-14.704,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.140Z,0.140469,0.3391,0.3637,142.45,115.87,8.183,8.209,-14.548,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.140547,0.3761,0.2812,142.96,115.83,7.795,8.571,-14.584,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.140625,0.4937,0.4852,140.88,115.90,6.861,9.041,-14.556,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.140703,0.5124,0.3268,141.87,115.85,6.704,9.232,-14.423,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.140781,0.4752,0.4223,143.53,115.84,6.359,9.521,-14.486,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.140859,0.5160,0.4105,141.99,115.86,5.484,9.930,-14.307,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.140937,0.5944,0.6002,142.14,115.83,5.274,10.229,-14.327,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.141016,0.8638,0.5812,142.37,115.86,4.363,10.586,-13.974,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.141094,0.6394,0.4507,142.57,115.78,3.955,10.685,-13.923,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.141172,0.6211,0.4880,141.49,115.94,3.349,11.211,-13.674,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.141250,1.0871,0.7169,142.20,115.74,2.868,11.468,-13.593,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.141328,0.7009,0.6414,142.01,115.87,2.551,11.766,-13.401,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.141406,1.0375,0.8089,141.87,115.85,1.992,12.010,-13.337,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.141Z,0.141484,1.0216,0.8426,143.46,115.93,1.016,12.290,-13.189,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.141563,0.9794,0.9274,141.34,115.81,0.889,12.615,-12.890,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.141641,1.0731,0.8356,140.47,115.83,0.162,12.786,-12.687,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.141719,1.2005,0.9523,142.74,115.84,-0.425,12.998,-12.556,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.141797,1.2455,1.0303,140.79,115.86,-1.010,13.198,-12.189,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.141875,1.4281,0.9743,142.05,115.86,-1.490,13.260,-12.055,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.141953,1.5876,1.1423,142.48,115.81,-2.117,13.466,-11.852,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.142031,1.5817,1.1112,141.43,115.75,-2.391,13.691,-11.602,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.142109,1.5789,1.1284,142.28,115.86,-3.138,13.937,-11.134,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.142187,1.4423,1.3048,142.22,115.90,-3.336,13.876,-10.781,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.142266,1.5332,1.3358,140.82,115.84,-4.080,14.177,-10.768,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.142344,1.7909,1.4591,140.35,115.82,-4.745,14.267,-10.437,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.142422,1.8377,1.2109,142.47,115.77,-5.089,14.287,-10.035,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.142Z,0.142500,1.5923,1.1443,141.70,115.82,-5.503,14.517,-9.769,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.142578,1.9130,1.3788,141.59,115.84,-6.367,14.633,-9.529,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.142656,1.8703,1.3394,141.73,115.84,-6.906,14.625,-9.109,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.142734,1.7959,1.4119,143.01,115.91,-7.472,14.816,-8.763,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.142813,1.8681,1.5414,141.43,115.82,-7.788,14.816,-8.342,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.142891,1.9207,1.3968,142.10,115.87,-8.322,14.581,-8.027,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.142969,1.7589,1.5179,142.76,115.79,-8.990,14.790,-7.753,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.143047,1.9157,1.3249,140.89,115.89,-9.229,14.657,-7.333,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.143125,1.9973,1.5159,142.59,115.81,-9.963,14.617,-6.877,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.143203,1.8330,1.6646,142.39,115.81,-10.242,14.746,-6.723,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.143281,1.9505,1.4979,142.38,115.85,-10.592,14.639,-6.159,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.143359,2.2071,1.6333,141.06,115.80,-11.320,14.652,-5.811,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.143Z,0.143437,2.1832,1.5395,143.44,115.81,-11.602,14.591,-5.520,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.143516,2.0751,1.6725,141.93,115.84,-12.004,14.472,-4.987,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.143594,2.1441,1.6553,142.41,115.86,-12.287,14.545,-4.570,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.143672,2.0442,1.4910,142.50,115.86,-12.714,14.312,-4.192,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.143750,2.2105,1.6289,141.92,115.81,-13.024,14.218,-3.620,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.143828,2.0285,1.5884,141.40,115.86,-13.564,14.182,-3.475,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.143906,1.9407,1.4157,142.71,115.82,-14.146,14.188,-2.723,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.143984,2.0079,1.5595,141.91,115.83,-14.117,13.650,-2.498,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.144063,2.0262,1.6568,141.78,115.77,-14.873,13.713,-2.039,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.144141,1.8794,1.4869,142.89,115.80,-14.843,13.484,-1.614,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.144219,2.0168,1.7154,141.86,115.85,-15.347,13.268,-1.156,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.144297,1.9533,1.4412,141.37,115.86,-15.725,13.120,-0.813,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.144375,1.8932,1.5245,142.71,115.79,-16.001,13.043,-0.560,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.144Z,0.144453,1.8888,1.4608,140.80,115.83,-16.393,12.667,0.073,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.144531,1.4672,1.4084,141.87,115.83,-16.381,12.572,0.364,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.144609,1.5344,1.2480,141.50,115.85,-16.562,12.256,0.995,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.144687,1.8373,1.4947,142.09,115.80,-16.770,12.055,1.323,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.144766,1.5823,1.1758,142.07,115.79,-17.233,11.943,1.697,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.144844,1.4734,1.3016,141.24,115.77,-17.386,11.600,2.244,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.144922,1.3993,1.2632,139.39,115.90,-17.481,11.272,2.534,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.145000,1.3397,1.3388,142.54,115.78,-17.573,10.887,3.016,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.145078,1.4325,1.1084,142.65,115.82,-17.814,10.593,3.292,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.145156,1.3312,1.2324,142.42,115.80,-17.948,10.233,3.650,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.145234,1.5913,1.1831,142.24,115.85,-18.059,10.256,4.388,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.145313,1.3529,1.3154,142.55,115.79,-18.524,9.838,4.713,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.145391,1.3286,1.0606,142.57,115.80,-18.310,9.374,5.171,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.145Z,0.145469,1.0381,1.1800,142.72,115.87,-18.431,9.085,5.504,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.146Z,0.145547,1.0514,0.7449,143.82,115.83,-18.386,8.728,5.899,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.146Z,0.145625,1.1701,0.9181,140.95,115.86,-18.720,8.397,6.434,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.146Z,0.145703,1.0666,0.8158,141.22,115.83,-18.845,8.170,6.718,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.146Z,0.145781,1.2049,0.8657,142.73,115.86,-18.586,7.618,7.005,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.146Z,0.145859,0.9828,0.6853,142.07,115.86,-18.607,7.268,7.433,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.146Z,0.145937,0.4759,0.7345,142.67,115.91,-18.716,6.957,7.537,FAULT_STATOR_INTER_TURN
2026-08-28T14:22:00.146Z,0.146016,0.8948,0.7199,142.92,115.84,-18.608,6.477,8.348,FAULT_STATOR_INTER_TURN
