time_sec,vibration_accel_g,fbg_strain_microstrain,ir_pyrometer_temp_c,current_phase_u_a,current_phase_v_a,current_phase_w_a,state_label
0.271128,6.8119,304.30,72.77,14.976,-6.041,-8.992,Coupling Misalignment (2X Dominant)
0.271617,7.6886,305.97,72.74,14.423,-3.509,-11.102,Coupling Misalignment (2X Dominant)
0.272106,8.0736,307.28,72.89,13.543,-0.646,-12.957,Coupling Misalignment (2X Dominant)
0.272594,8.8486,308.49,72.82,11.966,2.114,-13.932,Coupling Misalignment (2X Dominant)
0.273083,8.8709,310.02,72.74,10.010,4.865,-14.950,Coupling Misalignment (2X Dominant)
0.273571,9.2099,309.73,72.79,7.899,7.355,-15.145,Coupling Misalignment (2X Dominant)
0.274060,8.7940,306.18,72.86,5.295,9.673,-15.129,Coupling Misalignment (2X Dominant)
0.274548,8.2311,297.22,72.78,2.582,11.694,-14.281,Coupling Misalignment (2X Dominant)
0.275037,7.8418,292.85,72.76,-0.132,13.288,-13.028,Coupling Misalignment (2X Dominant)
0.275525,6.9059,285.33,72.82,-3.027,14.401,-11.379,Coupling Misalignment (2X Dominant)
0.276014,6.1287,278.96,72.83,-5.511,15.219,-9.364,Coupling Misalignment (2X Dominant)
0.276502,4.7627,269.17,72.78,-8.234,15.087,-6.981,Coupling Misalignment (2X Dominant)
0.276991,3.9757,261.90,72.77,-10.301,14.804,-4.557,Coupling Misalignment (2X Dominant)
0.277479,2.9077,253.38,72.82,-12.083,13.776,-1.687,Coupling Misalignment (2X Dominant)
0.277968,1.4326,247.27,72.74,-13.811,12.623,1.099,Coupling Misalignment (2X Dominant)
0.278456,1.0218,238.86,72.77,-14.692,10.701,3.869,Coupling Misalignment (2X Dominant)
0.278945,-0.4564,232.71,72.79,-15.033,8.645,6.481,Coupling Misalignment (2X Dominant)
0.279433,-1.3244,228.52,72.84,-15.008,6.203,8.755,Coupling Misalignment (2X Dominant)
0.279922,-2.3461,225.86,72.78,-14.605,3.625,10.859,Coupling Misalignment (2X Dominant)
0.280410,-2.2459,223.79,72.83,-13.633,0.776,12.507,Coupling Misalignment (2X Dominant)
0.280899,-3.0731,220.61,72.86,-11.977,-2.021,14.116,Coupling Misalignment (2X Dominant)
0.281387,-3.0838,220.27,72.77,-10.059,-4.545,14.949,Coupling Misalignment (2X Dominant)
0.281876,-2.8800,223.76,72.96,-8.054,-7.229,15.279,Coupling Misalignment (2X Dominant)
0.282364,-2.9128,226.82,72.87,-5.550,-9.637,15.041,Coupling Misalignment (2X Dominant)
0.282853,-2.8273,231.03,72.81,-2.715,-11.605,14.104,Coupling Misalignment (2X Dominant)
0.283341,-2.6366,233.80,72.79,0.110,-13.022,13.038,Coupling Misalignment (2X Dominant)
0.283830,-1.8420,243.85,72.77,2.799,-14.372,11.536,Coupling Misalignment (2X Dominant)
0.284319,-1.0634,250.29,72.88,5.584,-15.093,9.521,Coupling Misalignment (2X Dominant)
0.284807,-0.4491,256.75,72.81,7.946,-15.261,7.153,Coupling Misalignment (2X Dominant)
0.285296,0.4414,265.22,72.73,10.035,-14.901,4.637,Coupling Misalignment (2X Dominant)
0.285784,0.6226,274.89,72.71,12.087,-14.058,1.870,Coupling Misalignment (2X Dominant)
0.286273,1.1232,279.04,72.81,13.608,-12.805,-0.913,Coupling Misalignment (2X Dominant)
0.286761,2.0154,289.19,72.81,14.587,-11.039,-3.751,Coupling Misalignment (2X Dominant)
0.287250,2.4677,295.03,72.75,15.016,-8.890,-6.227,Coupling Misalignment (2X Dominant)
0.287738,2.7767,300.36,72.72,14.957,-6.330,-8.793,Coupling Misalignment (2X Dominant)
0.288227,2.8406,304.96,72.70,14.582,-3.794,-11.011,Coupling Misalignment (2X Dominant)
0.288715,2.5158,306.62,72.76,13.722,-1.015,-12.715,Coupling Misalignment (2X Dominant)
0.289204,2.7363,311.10,72.78,12.297,1.927,-14.006,Coupling Misalignment (2X Dominant)
0.289692,2.7711,307.23,72.83,10.417,4.663,-14.732,Coupling Misalignment (2X Dominant)
0.290181,2.2719,308.43,72.79,7.995,7.085,-15.194,Coupling Misalignment (2X Dominant)
0.290669,1.8057,304.22,72.85,5.466,9.390,-15.053,Coupling Misalignment (2X Dominant)
0.291158,0.9361,303.28,72.83,2.948,11.387,-14.496,Coupling Misalignment (2X Dominant)
0.291646,0.1456,295.39,72.83,0.180,13.174,-13.143,Coupling Misalignment (2X Dominant)
0.292135,-0.8151,286.27,72.85,-2.629,14.273,-11.690,Coupling Misalignment (2X Dominant)
0.292623,-1.9992,282.13,72.73,-5.565,14.960,-9.645,Coupling Misalignment (2X Dominant)
0.293112,-3.0693,272.27,72.77,-7.964,15.115,-7.171,Coupling Misalignment (2X Dominant)
0.293600,-4.7301,266.58,72.92,-10.128,14.804,-4.705,Coupling Misalignment (2X Dominant)
0.294089,-5.3198,257.95,72.70,-11.981,14.093,-2.194,Coupling Misalignment (2X Dominant)
0.294577,-6.2827,251.04,72.79,-13.451,12.635,0.585,Coupling Misalignment (2X Dominant)
0.295066,-7.0512,242.09,72.82,-14.554,11.139,3.522,Coupling Misalignment (2X Dominant)
0.295554,-7.9516,236.21,72.71,-15.083,8.886,6.055,Coupling Misalignment (2X Dominant)
0.296043,-8.1532,229.64,72.76,-15.144,6.522,8.680,Coupling Misalignment (2X Dominant)
0.296532,-8.9083,224.42,72.90,-14.608,3.780,10.767,Coupling Misalignment (2X Dominant)
0.297020,-8.7012,223.28,72.81,-13.673,1.156,12.563,Coupling Misalignment (2X Dominant)
0.297509,-9.0904,218.83,72.77,-12.262,-1.670,13.835,Coupling Misalignment (2X Dominant)
0.297997,-8.7769,220.06,72.81,-10.444,-4.382,14.969,Coupling Misalignment (2X Dominant)
0.298486,-8.3330,220.71,72.77,-8.206,-6.822,15.467,Coupling Misalignment (2X Dominant)
0.298974,-7.6280,225.16,72.89,-5.685,-9.307,15.030,Coupling Misalignment (2X Dominant)
0.299463,-6.4302,227.12,72.75,-3.032,-11.445,14.459,Coupling Misalignment (2X Dominant)
0.299951,-5.6942,233.11,72.77,-0.242,-13.093,13.311,Coupling Misalignment (2X Dominant)
0.300440,-4.5038,240.04,72.73,2.642,-14.178,11.703,Coupling Misalignment (2X Dominant)
0.300928,-3.2887,249.00,72.79,5.237,-14.841,9.677,Coupling Misalignment (2X Dominant)
0.301417,-1.8055,254.39,72.79,7.673,-15.171,7.353,Coupling Misalignment (2X Dominant)
0.301905,-0.2767,262.70,72.86,10.091,-14.844,4.797,Coupling Misalignment (2X Dominant)
0.302394,1.0791,269.77,72.75,11.793,-14.061,2.233,Coupling Misalignment (2X Dominant)
0.302882,2.5042,278.20,72.82,13.345,-12.712,-0.651,Coupling Misalignment (2X Dominant)
0.303371,4.0820,287.40,72.80,14.555,-11.346,-3.628,Coupling Misalignment (2X Dominant)
0.303859,5.1751,293.73,72.71,15.150,-9.004,-5.983,Coupling Misalignment (2X Dominant)
0.304348,5.9964,299.57,72.76,15.040,-6.586,-8.484,Coupling Misalignment (2X Dominant)
0.304836,7.1525,306.28,72.76,14.680,-4.205,-10.513,Coupling Misalignment (2X Dominant)
0.305325,7.8184,305.55,72.88,13.713,-1.409,-12.416,Coupling Misalignment (2X Dominant)
0.305813,8.5835,312.29,72.83,12.315,1.390,-13.987,Coupling Misalignment (2X Dominant)
0.306302,8.8386,311.39,72.81,10.630,4.148,-14.979,Coupling Misalignment (2X Dominant)
0.306790,9.1641,308.54,72.59,8.422,6.775,-15.246,Coupling Misalignment (2X Dominant)
0.307279,8.6937,306.90,72.70,5.882,9.219,-15.142,Coupling Misalignment (2X Dominant)
0.307767,8.4994,301.72,72.84,3.163,11.343,-14.380,Coupling Misalignment (2X Dominant)
0.308256,7.8288,297.79,72.84,0.308,13.045,-13.380,Coupling Misalignment (2X Dominant)
0.308745,7.3653,293.76,72.76,-2.205,14.095,-11.719,Coupling Misalignment (2X Dominant)
0.309233,6.2524,283.31,72.80,-4.998,14.858,-10.018,Coupling Misalignment (2X Dominant)
0.309722,5.6936,276.08,72.80,-7.667,15.332,-7.507,Coupling Misalignment (2X Dominant)
0.310210,4.6042,267.34,72.81,-9.807,15.008,-4.992,Coupling Misalignment (2X Dominant)
0.310699,3.5832,259.31,72.78,-11.835,14.190,-2.556,Coupling Misalignment (2X Dominant)
0.311187,2.6331,251.49,72.84,-13.405,12.988,0.568,Coupling Misalignment (2X Dominant)
0.311676,1.4650,243.04,72.86,-14.428,11.258,3.220,Coupling Misalignment (2X Dominant)
0.312164,0.1639,237.11,72.75,-15.152,9.254,5.916,Coupling Misalignment (2X Dominant)
0.312653,-0.6073,231.48,72.74,-15.209,6.797,8.258,Coupling Misalignment (2X Dominant)
0.313141,-1.3150,226.04,72.76,-14.746,4.255,10.658,Coupling Misalignment (2X Dominant)
0.313630,-2.0326,220.16,72.80,-13.892,1.332,12.241,Coupling Misalignment (2X Dominant)
0.314118,-2.5241,220.54,72.82,-12.391,-1.381,13.854,Coupling Misalignment (2X Dominant)
0.314607,-2.5111,219.94,72.84,-10.466,-4.131,14.798,Coupling Misalignment (2X Dominant)
0.315095,-2.9989,223.06,72.85,-8.562,-6.714,15.067,Coupling Misalignment (2X Dominant)
0.315584,-2.9584,223.07,72.82,-6.201,-9.157,15.297,Coupling Misalignment (2X Dominant)
0.316072,-3.2918,227.81,72.81,-3.578,-11.199,14.546,Coupling Misalignment (2X Dominant)
0.316561,-2.4483,231.12,72.88,-0.621,-13.001,13.522,Coupling Misalignment (2X Dominant)
0.317049,-1.6053,239.23,72.80,2.119,-14.065,11.782,Coupling Misalignment (2X Dominant)
0.317538,-1.3785,243.50,72.83,4.924,-14.920,10.220,Coupling Misalignment (2X Dominant)
0.318026,-1.1282,252.88,72.82,7.468,-15.370,7.622,Coupling Misalignment (2X Dominant)
0.318515,0.0733,261.35,72.79,9.594,-15.056,5.321,Coupling Misalignment (2X Dominant)
0.319003,0.2981,269.39,72.79,11.543,-14.206,2.416,Coupling Misalignment (2X Dominant)
0.319492,1.0154,279.26,72.87,13.327,-13.080,-0.334,Coupling Misalignment (2X Dominant)
0.319980,1.5166,283.67,72.80,14.435,-11.440,-2.972,Coupling Misalignment (2X Dominant)
0.320469,2.0518,293.14,72.78,15.014,-9.338,-5.623,Coupling Misalignment (2X Dominant)
0.320957,2.0983,299.01,72.76,15.018,-6.941,-8.335,Coupling Misalignment (2X Dominant)
0.321446,3.0165,302.78,72.82,14.843,-4.528,-10.303,Coupling Misalignment (2X Dominant)
0.321935,2.9651,308.76,72.77,14.036,-1.590,-12.159,Coupling Misalignment (2X Dominant)
0.322423,2.9932,308.83,72.82,12.579,1.070,-13.795,Coupling Misalignment (2X Dominant)
0.322912,2.9245,310.01,72.81,10.684,3.904,-14.515,Coupling Misalignment (2X Dominant)
0.323400,2.4570,309.45,72.78,8.626,6.526,-15.298,Coupling Misalignment (2X Dominant)
0.323889,2.0982,305.93,72.73,6.047,8.880,-15.179,Coupling Misalignment (2X Dominant)
0.324377,1.6376,304.95,72.75,3.642,10.932,-14.523,Coupling Misalignment (2X Dominant)
0.324866,0.6919,300.04,72.76,0.778,12.733,-13.617,Coupling Misalignment (2X Dominant)
0.325354,-0.3215,293.32,72.75,-2.200,14.221,-12.008,Coupling Misalignment (2X Dominant)
0.325843,-1.3065,288.74,72.82,-4.778,14.743,-10.107,Coupling Misalignment (2X Dominant)
0.326331,-2.2917,278.56,72.91,-7.266,15.366,-7.903,Coupling Misalignment (2X Dominant)
0.326820,-3.5741,269.00,72.77,-9.662,14.974,-5.288,Coupling Misalignment (2X Dominant)
0.327308,-4.4331,265.14,72.78,-11.647,14.300,-2.699,Coupling Misalignment (2X Dominant)
0.327797,-5.3604,255.93,72.77,-13.340,13.000,0.132,Coupling Misalignment (2X Dominant)
0.328285,-6.4234,247.67,72.84,-14.312,11.401,3.005,Coupling Misalignment (2X Dominant)
0.328774,-7.3571,239.32,72.82,-15.098,9.409,5.653,Coupling Misalignment (2X Dominant)
0.329262,-8.0189,233.78,72.80,-15.406,7.016,8.148,Coupling Misalignment (2X Dominant)
0.329751,-8.3516,226.57,72.74,-14.870,4.520,10.177,Coupling Misalignment (2X Dominant)
0.330239,-9.0327,223.74,72.75,-13.876,1.767,12.219,Coupling Misalignment (2X Dominant)
0.330728,-9.1008,220.23,72.81,-12.681,-0.802,13.541,Coupling Misalignment (2X Dominant)
0.331216,-9.1682,220.39,72.81,-10.709,-3.864,14.503,Coupling Misalignment (2X Dominant)
0.331705,-8.5305,221.45,72.80,-8.713,-6.372,15.131,Coupling Misalignment (2X Dominant)
0.332193,-7.8401,220.84,72.83,-6.299,-8.776,15.043,Coupling Misalignment (2X Dominant)
0.332682,-7.0160,226.15,72.74,-3.708,-11.028,14.695,Coupling Misalignment (2X Dominant)
0.333170,-6.0535,230.03,72.82,-0.939,-12.604,13.687,Coupling Misalignment (2X Dominant)
0.333659,-5.4155,236.29,72.81,1.835,-14.035,11.943,Coupling Misalignment (2X Dominant)
0.334148,-4.0022,241.85,72.75,4.562,-15.094,10.169,Coupling Misalignment (2X Dominant)
0.334636,-2.7999,250.42,72.77,7.222,-15.126,7.878,Coupling Misalignment (2X Dominant)
0.335125,-0.9847,256.69,72.83,9.408,-15.137,5.477,Coupling Misalignment (2X Dominant)
0.335613,0.3868,263.70,72.74,11.406,-14.456,2.883,Coupling Misalignment (2X Dominant)
0.336102,1.5967,272.15,72.92,13.024,-13.122,0.030,Coupling Misalignment (2X Dominant)
0.336590,2.8344,281.17,72.83,14.519,-11.619,-2.789,Coupling Misalignment (2X Dominant)
0.337079,3.5851,287.15,72.80,15.062,-9.495,-5.292,Coupling Misalignment (2X Dominant)
0.337567,5.1910,297.46,72.79,15.226,-7.143,-8.161,Coupling Misalignment (2X Dominant)
0.338056,6.1658,300.99,72.84,14.762,-4.761,-10.048,Coupling Misalignment (2X Dominant)
0.338544,7.1346,306.48,72.78,14.100,-1.890,-12.122,Coupling Misalignment (2X Dominant)
0.339033,8.4950,309.26,72.78,12.721,0.748,-13.564,Coupling Misalignment (2X Dominant)
0.339521,8.3480,309.82,72.87,11.018,3.813,-14.639,Coupling Misalignment (2X Dominant)
0.340010,8.6662,314.06,72.78,8.791,6.164,-14.968,Coupling Misalignment (2X Dominant)
0.340498,8.7470,311.83,72.81,6.497,8.769,-15.271,Coupling Misalignment (2X Dominant)
0.340987,9.2892,307.04,72.76,3.811,10.891,-14.659,Coupling Misalignment (2X Dominant)
0.341475,8.3918,300.00,72.81,1.019,12.613,-13.624,Coupling Misalignment (2X Dominant)
0.341964,8.0515,297.31,72.83,-1.626,13.864,-12.392,Coupling Misalignment (2X Dominant)
0.342452,7.1717,286.98,72.88,-4.591,14.794,-10.464,Coupling Misalignment (2X Dominant)
0.342941,5.8865,283.43,72.75,-6.968,14.970,-8.177,Coupling Misalignment (2X Dominant)
0.343429,5.6301,270.81,72.73,-9.305,15.072,-5.764,Coupling Misalignment (2X Dominant)
0.343918,4.3709,265.32,72.79,-11.494,14.439,-3.079,Coupling Misalignment (2X Dominant)
0.344406,3.1952,258.96,72.77,-13.135,13.284,-0.253,Coupling Misalignment (2X Dominant)
0.344895,2.4978,250.02,72.80,-14.281,11.392,2.634,Coupling Misalignment (2X Dominant)
0.345383,1.0344,240.35,72.83,-14.954,9.586,5.235,Coupling Misalignment (2X Dominant)
0.345872,0.0973,235.66,72.91,-15.214,7.332,7.899,Coupling Misalignment (2X Dominant)
0.346361,-0.8261,230.24,72.78,-14.857,4.881,9.950,Coupling Misalignment (2X Dominant)
0.346849,-1.3053,225.52,72.69,-13.923,2.160,11.843,Coupling Misalignment (2X Dominant)
0.347338,-1.9804,221.60,72.79,-12.872,-0.678,13.674,Coupling Misalignment (2X Dominant)
0.347826,-2.5538,221.37,72.82,-11.280,-3.367,14.473,Coupling Misalignment (2X Dominant)
0.348315,-3.1205,221.45,72.75,-8.938,-6.187,14.974,Coupling Misalignment (2X Dominant)
0.348803,-3.1156,221.14,72.81,-6.460,-8.471,14.986,Coupling Misalignment (2X Dominant)
0.349292,-3.2172,225.84,72.81,-3.972,-10.644,14.810,Coupling Misalignment (2X Dominant)
0.349780,-2.5826,227.90,72.81,-1.367,-12.452,13.713,Coupling Misalignment (2X Dominant)
0.350269,-2.7951,232.80,72.84,1.525,-13.883,12.302,Coupling Misalignment (2X Dominant)
0.350757,-1.7040,241.36,72.80,4.168,-14.588,10.475,Coupling Misalignment (2X Dominant)
0.351246,-1.2097,248.52,72.83,6.943,-15.129,8.400,Coupling Misalignment (2X Dominant)
0.351734,-1.0248,253.99,72.71,9.110,-15.168,5.809,Coupling Misalignment (2X Dominant)
0.352223,-0.2581,261.96,72.75,11.268,-14.430,3.392,Coupling Misalignment (2X Dominant)
0.352711,0.3573,273.20,72.78,12.869,-13.275,0.394,Coupling Misalignment (2X Dominant)
0.353200,1.2366,278.97,72.75,14.214,-11.852,-2.302,Coupling Misalignment (2X Dominant)
0.353688,2.0288,286.64,72.80,14.917,-9.729,-5.035,Coupling Misalignment (2X Dominant)
0.354177,2.4948,293.15,72.78,15.218,-7.511,-7.654,Coupling Misalignment (2X Dominant)
0.354665,2.5719,300.91,72.78,14.934,-5.240,-9.985,Coupling Misalignment (2X Dominant)
0.355154,3.1773,306.62,72.84,14.061,-2.263,-11.833,Coupling Misalignment (2X Dominant)
0.355642,3.2783,307.55,72.80,12.970,0.457,-13.354,Coupling Misalignment (2X Dominant)
0.356131,2.9614,312.36,72.75,11.215,3.325,-14.548,Coupling Misalignment (2X Dominant)
0.356619,2.7841,309.32,72.77,9.053,6.029,-15.069,Coupling Misalignment (2X Dominant)
0.357108,2.7128,308.66,72.84,6.999,8.416,-15.048,Coupling Misalignment (2X Dominant)
0.357596,2.0727,307.36,72.81,4.216,10.741,-14.536,Coupling Misalignment (2X Dominant)
0.358085,1.4130,301.73,72.86,1.406,12.378,-13.731,Coupling Misalignment (2X Dominant)
0.358574,0.8608,298.41,72.84,-1.233,13.859,-12.236,Coupling Misalignment (2X Dominant)
0.359062,-0.4791,290.81,72.78,-3.939,14.812,-10.671,Coupling Misalignment (2X Dominant)
0.359551,-1.5360,282.51,72.87,-6.747,15.158,-8.365,Coupling Misalignment (2X Dominant)
0.360039,-2.3912,274.56,72.88,-9.080,15.170,-5.843,Coupling Misalignment (2X Dominant)
0.360528,-3.3421,268.16,72.71,-11.287,14.445,-3.406,Coupling Misalignment (2X Dominant)
0.361016,-4.9190,260.83,72.80,-12.898,13.385,-0.593,Coupling Misalignment (2X Dominant)
0.361505,-5.8390,250.63,72.77,-14.162,11.764,2.421,Coupling Misalignment (2X Dominant)
0.361993,-6.9147,244.84,72.79,-14.905,9.986,4.864,Coupling Misalignment (2X Dominant)
0.362482,-7.4330,237.88,72.76,-15.166,7.723,7.375,Coupling Misalignment (2X Dominant)
0.362970,-7.9634,231.42,72.75,-14.906,5.278,9.955,Coupling Misalignment (2X Dominant)
0.363459,-8.7950,225.57,72.85,-14.194,2.533,11.883,Coupling Misalignment (2X Dominant)
0.363947,-8.6470,223.32,72.74,-13.114,-0.363,13.371,Coupling Misalignment (2X Dominant)
0.364436,-9.0235,220.61,72.80,-11.423,-3.229,14.436,Coupling Misalignment (2X Dominant)
0.364924,-8.8816,221.18,72.73,-9.336,-5.740,15.021,Coupling Misalignment (2X Dominant)
0.365413,-8.1720,219.17,72.86,-6.949,-8.149,15.209,Coupling Misalignment (2X Dominant)
0.365901,-7.9334,223.06,72.80,-4.220,-10.381,14.940,Coupling Misalignment (2X Dominant)
0.366390,-7.2985,225.01,72.84,-1.700,-12.192,13.908,Coupling Misalignment (2X Dominant)
0.366878,-5.8959,231.14,72.81,1.176,-13.749,12.733,Coupling Misalignment (2X Dominant)
0.367367,-4.9389,236.12,72.79,4.061,-14.737,10.635,Coupling Misalignment (2X Dominant)
0.367855,-3.4110,243.26,72.80,6.556,-15.230,8.569,Coupling Misalignment (2X Dominant)
0.368344,-2.1251,251.98,72.88,9.029,-15.116,6.090,Coupling Misalignment (2X Dominant)
0.368832,-1.2212,259.36,72.76,11.063,-14.561,3.367,Coupling Misalignment (2X Dominant)
0.369321,0.8350,270.02,72.67,12.821,-13.482,0.692,Coupling Misalignment (2X Dominant)
0.369809,2.3799,277.78,72.76,14.059,-12.009,-2.043,Coupling Misalignment (2X Dominant)
0.370298,3.5815,285.06,72.74,14.958,-10.098,-4.755,Coupling Misalignment (2X Dominant)
0.370787,4.8745,292.13,72.85,15.043,-7.909,-7.149,Coupling Misalignment (2X Dominant)
0.371275,5.7717,297.57,72.79,14.953,-5.219,-9.630,Coupling Misalignment (2X Dominant)
0.371764,6.7343,304.12,72.84,14.305,-2.608,-11.545,Coupling Misalignment (2X Dominant)
0.372252,7.7024,306.08,72.80,13.131,0.154,-13.242,Coupling Misalignment (2X Dominant)
0.372741,8.4765,311.48,72.80,11.587,2.877,-14.221,Coupling Misalignment (2X Dominant)
0.373229,8.8931,308.84,72.81,9.371,5.499,-14.803,Coupling Misalignment (2X Dominant)
0.373718,8.8304,308.15,72.87,7.213,8.253,-15.135,Coupling Misalignment (2X Dominant)
0.374206,8.7958,305.88,72.81,4.415,10.393,-14.918,Coupling Misalignment (2X Dominant)
0.374695,8.3797,302.72,72.86,1.879,12.041,-14.004,Coupling Misalignment (2X Dominant)
0.375183,8.3824,297.55,72.85,-0.967,13.733,-12.580,Coupling Misalignment (2X Dominant)
0.375672,7.5700,293.93,72.79,-3.899,14.740,-10.794,Coupling Misalignment (2X Dominant)
0.376160,6.8263,287.91,72.80,-6.408,15.156,-8.635,Coupling Misalignment (2X Dominant)
0.376649,6.3425,279.41,72.78,-8.856,15.287,-6.230,Coupling Misalignment (2X Dominant)
0.377137,5.1306,269.71,72.86,-10.902,14.621,-3.634,Coupling Misalignment (2X Dominant)
0.377626,4.0270,262.60,72.75,-12.729,13.436,-0.934,Coupling Misalignment (2X Dominant)
0.378114,3.0528,256.02,72.76,-14.050,12.133,1.963,Coupling Misalignment (2X Dominant)
0.378603,2.1032,246.79,72.79,-14.721,10.230,4.837,Coupling Misalignment (2X Dominant)
0.379091,0.4701,239.02,72.74,-15.204,7.910,7.325,Coupling Misalignment (2X Dominant)
0.379580,-0.2709,231.77,72.77,-14.933,5.523,9.604,Coupling Misalignment (2X Dominant)
0.380068,-1.0531,227.75,72.86,-14.353,2.609,11.657,Coupling Misalignment (2X Dominant)
0.380557,-1.9243,223.30,72.83,-12.993,0.091,13.130,Coupling Misalignment (2X Dominant)
0.381045,-2.3574,221.29,72.78,-11.612,-2.879,14.285,Coupling Misalignment (2X Dominant)
0.381534,-3.0306,220.67,72.84,-9.600,-5.579,14.944,Coupling Misalignment (2X Dominant)
0.382022,-2.7843,219.97,72.90,-7.057,-7.995,15.181,Coupling Misalignment (2X Dominant)
0.382511,-3.1518,222.22,72.82,-4.682,-10.174,14.812,Coupling Misalignment (2X Dominant)
0.383000,-2.9235,225.70,72.87,-1.748,-12.089,14.134,Coupling Misalignment (2X Dominant)
0.383488,-2.7155,228.12,72.84,0.975,-13.658,12.651,Coupling Misalignment (2X Dominant)
0.383977,-2.2395,237.50,72.79,3.634,-14.654,10.873,Coupling Misalignment (2X Dominant)
0.384465,-2.3527,240.99,72.81,6.109,-15.242,9.033,Coupling Misalignment (2X Dominant)
0.384954,-1.1900,249.91,72.83,8.716,-15.165,6.379,Coupling Misalignment (2X Dominant)
0.385442,-0.6932,255.86,72.76,10.861,-14.536,3.808,Coupling Misalignment (2X Dominant)
0.385931,0.1154,265.55,72.67,12.733,-13.650,1.079,Coupling Misalignment (2X Dominant)
0.386419,0.4688,273.77,72.76,14.114,-12.108,-1.875,Coupling Misalignment (2X Dominant)
0.386908,1.4245,283.48,72.69,14.754,-10.181,-4.373,Coupling Misalignment (2X Dominant)
0.387396,2.1742,288.55,72.76,15.268,-8.168,-7.015,Coupling Misalignment (2X Dominant)
0.387885,2.4323,296.93,72.71,15.117,-5.636,-9.267,Coupling Misalignment (2X Dominant)
0.388373,2.6128,301.26,72.84,14.491,-2.719,-11.515,Coupling Misalignment (2X Dominant)
0.388862,2.8447,307.47,72.74,13.291,-0.011,-13.075,Coupling Misalignment (2X Dominant)
0.389350,3.1631,306.10,72.83,11.455,2.463,-14.276,Coupling Misalignment (2X Dominant)
0.389839,3.0653,310.36,72.84,9.649,5.366,-14.966,Coupling Misalignment (2X Dominant)
0.390327,2.7573,306.63,72.84,7.237,7.845,-15.343,Coupling Misalignment (2X Dominant)
0.390816,2.2460,308.33,72.71,4.772,10.179,-14.877,Coupling Misalignment (2X Dominant)
0.391304,1.7029,306.73,72.86,2.168,11.932,-14.218,Coupling Misalignment (2X Dominant)
0.391793,0.9136,303.00,72.82,-0.692,13.426,-12.751,Coupling Misalignment (2X Dominant)
0.392281,-0.0099,296.70,72.84,-3.376,14.490,-11.279,Coupling Misalignment (2X Dominant)
0.392770,-0.7425,288.98,72.89,-6.107,15.055,-9.156,Coupling Misalignment (2X Dominant)
0.393258,-1.8632,282.69,72.84,-8.713,15.237,-6.490,Coupling Misalignment (2X Dominant)
0.393747,-2.7371,277.20,72.74,-10.988,14.568,-4.006,Coupling Misalignment (2X Dominant)
0.394235,-3.8464,266.10,72.83,-12.510,13.659,-1.295,Coupling Misalignment (2X Dominant)
0.394724,-5.0581,258.96,72.72,-13.911,12.112,1.726,Coupling Misalignment (2X Dominant)
0.395213,-5.9723,249.33,72.80,-14.883,10.546,4.373,Coupling Misalignment (2X Dominant)
0.395701,-7.1609,243.67,72.77,-15.351,8.374,7.021,Coupling Misalignment (2X Dominant)
0.396190,-7.7319,236.78,72.80,-15.137,5.736,9.277,Coupling Misalignment (2X Dominant)
0.396678,-8.2357,229.23,72.72,-14.455,3.067,11.607,Coupling Misalignment (2X Dominant)
0.397167,-9.0263,226.35,72.73,-13.253,0.364,12.941,Coupling Misalignment (2X Dominant)
0.397655,-8.8290,223.17,72.78,-11.735,-2.322,14.398,Coupling Misalignment (2X Dominant)
0.398144,-9.0992,221.27,72.79,-9.629,-5.133,14.958,Coupling Misalignment (2X Dominant)
0.398632,-8.8514,220.01,72.78,-7.599,-7.774,15.034,Coupling Misalignment (2X Dominant)
0.399121,-8.3441,222.72,72.87,-4.859,-10.135,14.969,Coupling Misalignment (2X Dominant)
0.399609,-7.5911,222.77,72.82,-2.227,-12.017,14.168,Coupling Misalignment (2X Dominant)
0.400098,-7.0014,227.92,72.82,0.629,-13.427,12.770,Coupling Misalignment (2X Dominant)
0.400586,-5.5395,233.30,72.78,3.288,-14.575,11.085,Coupling Misalignment (2X Dominant)
0.401075,-4.4999,240.89,72.73,6.099,-15.074,9.100,Coupling Misalignment (2X Dominant)
0.401563,-2.8548,245.50,72.80,8.478,-15.222,6.754,Coupling Misalignment (2X Dominant)
0.402052,-1.7980,254.73,72.89,10.551,-14.834,3.861,Coupling Misalignment (2X Dominant)
0.402540,-0.3125,261.98,72.81,12.430,-13.908,1.464,Coupling Misalignment (2X Dominant)
0.403029,0.8454,270.92,72.86,13.799,-12.230,-1.486,Coupling Misalignment (2X Dominant)
0.403517,2.1955,279.28,72.86,14.796,-10.475,-4.316,Coupling Misalignment (2X Dominant)
0.404006,3.9065,284.83,72.83,15.054,-8.210,-6.694,Coupling Misalignment (2X Dominant)
0.404494,4.8143,294.73,72.81,15.081,-5.866,-9.167,Coupling Misalignment (2X Dominant)
0.404983,6.2786,299.64,72.75,14.526,-3.299,-11.108,Coupling Misalignment (2X Dominant)
0.405471,7.4473,302.86,72.79,13.401,-0.350,-12.872,Coupling Misalignment (2X Dominant)
0.405960,8.0662,306.95,72.78,11.991,2.305,-14.165,Coupling Misalignment (2X Dominant)
0.406448,8.5597,311.21,72.82,9.992,5.043,-14.950,Coupling Misalignment (2X Dominant)
