time_sec,vibration_accel_g,fbg_strain_microstrain,ir_pyrometer_temp_c,current_phase_u_a,current_phase_v_a,current_phase_w_a,state_label
0.500733,-4.3456,284.29,68.29,4.211,-14.835,10.719,Bearing Inner Race Defect (BPFI 148 Hz)
0.501221,1.3390,285.15,68.22,6.761,-14.956,8.421,Bearing Inner Race Defect (BPFI 148 Hz)
0.501710,4.4003,281.64,68.32,9.120,-15.123,5.999,Bearing Inner Race Defect (BPFI 148 Hz)
0.502198,-0.0694,184.63,68.29,11.321,-14.529,3.211,Bearing Inner Race Defect (BPFI 148 Hz)
0.502687,-0.4198,187.26,68.30,12.764,-13.451,0.445,Bearing Inner Race Defect (BPFI 148 Hz)
0.503175,0.0411,187.12,68.36,14.205,-11.946,-2.221,Bearing Inner Race Defect (BPFI 148 Hz)
0.503664,0.2303,186.28,68.28,14.761,-10.017,-4.745,Bearing Inner Race Defect (BPFI 148 Hz)
0.504152,-0.2851,185.81,68.29,15.116,-7.723,-7.429,Bearing Inner Race Defect (BPFI 148 Hz)
0.504641,-0.0182,187.48,68.30,14.836,-5.274,-9.693,Bearing Inner Race Defect (BPFI 148 Hz)
0.505129,0.5807,187.88,68.21,14.288,-2.510,-11.798,Bearing Inner Race Defect (BPFI 148 Hz)
0.505618,0.6711,184.81,68.29,12.975,0.553,-13.399,Bearing Inner Race Defect (BPFI 148 Hz)
0.506106,0.1547,183.55,68.18,11.312,3.208,-14.526,Bearing Inner Race Defect (BPFI 148 Hz)
0.506595,0.8258,184.59,68.27,9.153,5.898,-15.117,Bearing Inner Race Defect (BPFI 148 Hz)
0.507084,-3.6196,288.65,68.34,6.870,8.397,-15.384,Bearing Inner Race Defect (BPFI 148 Hz)
0.507572,-0.9362,281.65,68.32,4.226,10.657,-14.849,Bearing Inner Race Defect (BPFI 148 Hz)
0.508061,4.3542,283.29,68.27,1.599,12.137,-13.930,Bearing Inner Race Defect (BPFI 148 Hz)
0.508549,4.2970,281.88,68.30,-1.334,13.615,-12.520,Bearing Inner Race Defect (BPFI 148 Hz)
0.509038,1.1726,185.19,68.25,-3.855,14.616,-10.695,Bearing Inner Race Defect (BPFI 148 Hz)
0.509526,0.9186,183.20,68.30,-6.775,15.112,-8.515,Bearing Inner Race Defect (BPFI 148 Hz)
0.510015,1.0472,184.84,68.45,-9.083,15.078,-6.107,Bearing Inner Race Defect (BPFI 148 Hz)
0.510503,0.9083,182.07,68.39,-10.925,14.501,-3.511,Bearing Inner Race Defect (BPFI 148 Hz)
0.510992,1.5020,185.93,68.30,-12.852,13.514,-0.880,Bearing Inner Race Defect (BPFI 148 Hz)
0.511480,1.0686,186.83,68.31,-14.222,11.986,2.051,Bearing Inner Race Defect (BPFI 148 Hz)
0.511969,0.8685,184.42,68.25,-14.874,9.995,4.732,Bearing Inner Race Defect (BPFI 148 Hz)
0.512457,0.9113,184.80,68.26,-15.246,7.594,7.434,Bearing Inner Race Defect (BPFI 148 Hz)
0.512946,1.1040,184.75,68.32,-15.069,5.192,9.786,Bearing Inner Race Defect (BPFI 148 Hz)
0.513434,1.2338,185.27,68.28,-14.376,2.537,11.768,Bearing Inner Race Defect (BPFI 148 Hz)
0.513923,-3.5383,283.94,68.35,-12.788,-0.219,13.335,Bearing Inner Race Defect (BPFI 148 Hz)
0.514411,2.2246,285.15,68.38,-11.447,-3.087,14.383,Bearing Inner Race Defect (BPFI 148 Hz)
0.514900,5.4908,285.85,68.32,-9.585,-5.703,14.994,Bearing Inner Race Defect (BPFI 148 Hz)
0.515388,0.9704,183.78,68.31,-6.895,-8.255,15.112,Bearing Inner Race Defect (BPFI 148 Hz)
0.515877,0.7626,184.54,68.22,-4.398,-10.367,14.663,Bearing Inner Race Defect (BPFI 148 Hz)
0.516365,0.7182,186.35,68.34,-1.799,-12.325,14.039,Bearing Inner Race Defect (BPFI 148 Hz)
0.516854,0.5969,182.87,68.25,0.979,-13.752,12.577,Bearing Inner Race Defect (BPFI 148 Hz)
0.517342,0.8036,182.04,68.28,3.898,-14.785,10.699,Bearing Inner Race Defect (BPFI 148 Hz)
0.517831,0.4578,185.34,68.35,6.435,-15.161,8.603,Bearing Inner Race Defect (BPFI 148 Hz)
0.518319,0.5584,185.74,68.36,8.677,-15.211,6.168,Bearing Inner Race Defect (BPFI 148 Hz)
0.518808,0.1619,183.92,68.28,11.159,-14.502,3.616,Bearing Inner Race Defect (BPFI 148 Hz)
0.519297,0.2207,184.13,68.28,12.676,-13.526,0.954,Bearing Inner Race Defect (BPFI 148 Hz)
0.519785,-0.1291,183.86,68.27,14.178,-12.089,-1.981,Bearing Inner Race Defect (BPFI 148 Hz)
0.520274,0.2754,183.70,68.24,14.991,-10.268,-4.899,Bearing Inner Race Defect (BPFI 148 Hz)
0.520762,-2.8615,285.04,68.27,15.094,-7.913,-7.263,Bearing Inner Race Defect (BPFI 148 Hz)
0.521251,2.9028,282.23,68.22,15.116,-5.375,-9.584,Bearing Inner Race Defect (BPFI 148 Hz)
0.521739,3.2720,283.60,68.34,14.257,-2.739,-11.592,Bearing Inner Race Defect (BPFI 148 Hz)
0.522228,-0.5087,183.64,68.32,12.961,0.191,-13.242,Bearing Inner Race Defect (BPFI 148 Hz)
0.522716,-0.3307,182.82,68.33,11.486,2.860,-14.321,Bearing Inner Race Defect (BPFI 148 Hz)
0.523205,-0.6773,186.31,68.26,9.560,5.593,-15.015,Bearing Inner Race Defect (BPFI 148 Hz)
0.523693,-0.3315,184.22,68.24,7.143,8.017,-15.195,Bearing Inner Race Defect (BPFI 148 Hz)
0.524182,-0.9607,185.28,68.31,4.584,10.302,-14.808,Bearing Inner Race Defect (BPFI 148 Hz)
0.524670,-0.7836,182.74,68.31,1.999,12.040,-14.047,Bearing Inner Race Defect (BPFI 148 Hz)
0.525159,-1.0828,183.89,68.30,-0.899,13.549,-12.734,Bearing Inner Race Defect (BPFI 148 Hz)
0.525647,-0.8391,186.13,68.29,-3.757,14.645,-10.799,Bearing Inner Race Defect (BPFI 148 Hz)
0.526136,-0.9959,188.88,68.39,-6.241,15.165,-8.764,Bearing Inner Race Defect (BPFI 148 Hz)
0.526624,-1.0699,182.04,68.33,-8.717,15.191,-6.321,Bearing Inner Race Defect (BPFI 148 Hz)
0.527113,-0.7647,184.70,68.40,-11.119,14.747,-3.648,Bearing Inner Race Defect (BPFI 148 Hz)
0.527601,-1.1505,284.62,68.37,-12.587,13.497,-0.958,Bearing Inner Race Defect (BPFI 148 Hz)
0.528090,3.4936,283.08,68.39,-13.926,12.083,1.877,Bearing Inner Race Defect (BPFI 148 Hz)
0.528578,0.2050,285.27,68.25,-14.826,10.332,4.361,Bearing Inner Race Defect (BPFI 148 Hz)
0.529067,-1.0661,183.70,68.34,-15.100,8.017,7.120,Bearing Inner Race Defect (BPFI 148 Hz)
0.529555,-1.3784,185.23,68.28,-15.104,5.934,9.423,Bearing Inner Race Defect (BPFI 148 Hz)
0.530044,-1.2214,184.22,68.22,-14.343,2.965,11.631,Bearing Inner Race Defect (BPFI 148 Hz)
0.530532,-1.0436,186.83,68.38,-13.386,0.124,13.190,Bearing Inner Race Defect (BPFI 148 Hz)
0.531021,-0.5282,183.99,68.29,-11.594,-2.705,14.225,Bearing Inner Race Defect (BPFI 148 Hz)
0.531510,-0.9073,184.47,68.25,-9.451,-5.397,15.033,Bearing Inner Race Defect (BPFI 148 Hz)
0.531998,-0.4616,186.42,68.29,-7.432,-7.861,15.214,Bearing Inner Race Defect (BPFI 148 Hz)
0.532487,-0.7557,183.46,68.27,-4.846,-10.102,14.929,Bearing Inner Race Defect (BPFI 148 Hz)
0.532975,-0.8363,185.10,68.27,-2.118,-12.066,13.965,Bearing Inner Race Defect (BPFI 148 Hz)
0.533464,-0.2772,182.27,68.30,0.759,-13.548,12.811,Bearing Inner Race Defect (BPFI 148 Hz)
0.533952,-3.5438,282.37,68.39,3.407,-14.429,11.027,Bearing Inner Race Defect (BPFI 148 Hz)
0.534441,2.0299,284.57,68.27,6.205,-14.976,8.980,Bearing Inner Race Defect (BPFI 148 Hz)
0.534929,3.7544,282.51,68.39,8.687,-15.129,6.479,Bearing Inner Race Defect (BPFI 148 Hz)
0.535418,-1.6111,283.18,68.35,10.806,-14.815,3.870,Bearing Inner Race Defect (BPFI 148 Hz)
0.535906,-0.7033,185.74,68.33,12.361,-13.657,1.290,Bearing Inner Race Defect (BPFI 148 Hz)
0.536395,0.1275,184.13,68.34,13.999,-12.122,-1.727,Bearing Inner Race Defect (BPFI 148 Hz)
0.536883,0.2677,186.23,68.31,14.885,-10.292,-4.460,Bearing Inner Race Defect (BPFI 148 Hz)
0.537372,0.5539,185.32,68.37,15.265,-8.154,-6.960,Bearing Inner Race Defect (BPFI 148 Hz)
0.537860,0.2997,185.65,68.34,15.097,-5.605,-9.390,Bearing Inner Race Defect (BPFI 148 Hz)
0.538349,0.2300,186.86,68.22,14.450,-3.068,-11.443,Bearing Inner Race Defect (BPFI 148 Hz)
0.538837,0.5966,185.48,68.32,13.412,-0.233,-13.003,Bearing Inner Race Defect (BPFI 148 Hz)
0.539326,0.6927,187.31,68.35,11.931,2.424,-14.382,Bearing Inner Race Defect (BPFI 148 Hz)
0.539814,0.9782,186.37,68.29,9.677,5.225,-15.069,Bearing Inner Race Defect (BPFI 148 Hz)
0.540303,0.6411,184.21,68.31,7.583,7.857,-14.994,Bearing Inner Race Defect (BPFI 148 Hz)
0.540791,0.0832,285.94,68.28,4.916,9.932,-14.870,Bearing Inner Race Defect (BPFI 148 Hz)
0.541280,4.9017,284.40,68.24,2.195,11.834,-14.203,Bearing Inner Race Defect (BPFI 148 Hz)
0.541768,3.1427,283.41,68.23,-0.737,13.455,-12.821,Bearing Inner Race Defect (BPFI 148 Hz)
0.542257,-2.9713,284.42,68.23,-3.383,14.494,-11.105,Bearing Inner Race Defect (BPFI 148 Hz)
0.542745,1.1704,186.67,68.34,-6.113,15.161,-8.984,Bearing Inner Race Defect (BPFI 148 Hz)
0.543234,1.1655,185.68,68.18,-8.514,15.120,-6.711,Bearing Inner Race Defect (BPFI 148 Hz)
0.543723,1.1985,187.73,68.28,-10.746,14.894,-3.988,Bearing Inner Race Defect (BPFI 148 Hz)
0.544211,1.1117,186.63,68.27,-12.490,13.652,-1.540,Bearing Inner Race Defect (BPFI 148 Hz)
0.544700,1.4763,185.78,68.29,-13.873,12.498,1.354,Bearing Inner Race Defect (BPFI 148 Hz)
0.545188,1.3177,183.46,68.22,-14.743,10.470,4.222,Bearing Inner Race Defect (BPFI 148 Hz)
0.545677,0.9455,184.73,68.33,-15.335,8.184,6.842,Bearing Inner Race Defect (BPFI 148 Hz)
0.546165,0.9384,185.11,68.25,-15.226,5.922,9.092,Bearing Inner Race Defect (BPFI 148 Hz)
0.546654,0.8450,186.04,68.37,-14.443,3.208,11.272,Bearing Inner Race Defect (BPFI 148 Hz)
0.547142,1.1732,185.96,68.28,-13.467,0.348,12.866,Bearing Inner Race Defect (BPFI 148 Hz)
0.547631,2.8327,284.25,68.30,-11.735,-2.499,14.146,Bearing Inner Race Defect (BPFI 148 Hz)
0.548119,5.5182,284.18,68.31,-9.874,-5.043,15.042,Bearing Inner Race Defect (BPFI 148 Hz)
0.548608,0.6824,285.08,68.32,-7.556,-7.486,15.291,Bearing Inner Race Defect (BPFI 148 Hz)
0.549096,-3.8780,282.71,68.31,-4.938,-9.809,14.847,Bearing Inner Race Defect (BPFI 148 Hz)
0.549585,0.7185,187.54,68.29,-2.401,-11.812,14.082,Bearing Inner Race Defect (BPFI 148 Hz)
0.550073,0.6936,181.93,68.33,0.362,-13.321,12.908,Bearing Inner Race Defect (BPFI 148 Hz)
0.550562,0.8293,187.18,68.33,3.282,-14.470,11.269,Bearing Inner Race Defect (BPFI 148 Hz)
0.551050,0.9244,184.93,68.27,5.914,-15.219,9.148,Bearing Inner Race Defect (BPFI 148 Hz)
0.551539,0.0100,186.50,68.33,8.313,-15.318,6.948,Bearing Inner Race Defect (BPFI 148 Hz)
0.552027,0.2576,185.55,68.37,10.658,-14.782,4.278,Bearing Inner Race Defect (BPFI 148 Hz)
0.552516,0.1736,185.52,68.35,12.329,-13.865,1.539,Bearing Inner Race Defect (BPFI 148 Hz)
0.553004,-0.2091,185.83,68.36,13.767,-12.382,-1.424,Bearing Inner Race Defect (BPFI 148 Hz)
0.553493,-0.0804,186.21,68.32,14.714,-10.588,-3.932,Bearing Inner Race Defect (BPFI 148 Hz)
0.553981,0.0472,184.51,68.26,15.069,-8.439,-6.945,Bearing Inner Race Defect (BPFI 148 Hz)
0.554470,3.7786,285.55,68.27,15.109,-6.077,-8.969,Bearing Inner Race Defect (BPFI 148 Hz)
0.554958,2.0867,282.37,68.33,14.667,-3.531,-11.042,Bearing Inner Race Defect (BPFI 148 Hz)
0.555447,-2.6649,283.99,68.36,13.508,-0.581,-12.885,Bearing Inner Race Defect (BPFI 148 Hz)
0.555936,-0.3822,186.25,68.45,11.947,2.222,-13.986,Bearing Inner Race Defect (BPFI 148 Hz)
0.556424,-0.5107,186.49,68.36,10.004,4.649,-14.915,Bearing Inner Race Defect (BPFI 148 Hz)
0.556913,-0.8984,185.69,68.25,7.791,7.358,-15.193,Bearing Inner Race Defect (BPFI 148 Hz)
0.557401,-0.6389,184.41,68.27,5.308,9.673,-14.941,Bearing Inner Race Defect (BPFI 148 Hz)
0.557890,-0.8194,186.35,68.43,2.592,11.726,-13.927,Bearing Inner Race Defect (BPFI 148 Hz)
0.558378,-1.3182,184.00,68.30,-0.290,13.210,-12.899,Bearing Inner Race Defect (BPFI 148 Hz)
0.558867,-1.1743,187.63,68.31,-3.003,14.412,-11.311,Bearing Inner Race Defect (BPFI 148 Hz)
0.559355,-0.7611,184.87,68.26,-5.664,15.034,-9.434,Bearing Inner Race Defect (BPFI 148 Hz)
0.559844,-0.5189,182.69,68.39,-8.295,15.168,-6.975,Bearing Inner Race Defect (BPFI 148 Hz)
0.560332,-0.9498,183.21,68.34,-10.384,14.728,-4.481,Bearing Inner Race Defect (BPFI 148 Hz)
0.560821,-0.7938,185.07,68.27,-12.471,13.851,-1.579,Bearing Inner Race Defect (BPFI 148 Hz)
0.561309,3.3253,284.21,68.26,-13.646,12.452,1.148,Bearing Inner Race Defect (BPFI 148 Hz)
0.561798,-0.9613,286.95,68.33,-14.604,10.818,3.778,Bearing Inner Race Defect (BPFI 148 Hz)
0.562286,-5.2222,282.44,68.31,-15.076,8.692,6.524,Bearing Inner Race Defect (BPFI 148 Hz)
0.562775,-0.6750,185.06,68.35,-15.158,6.121,8.836,Bearing Inner Race Defect (BPFI 148 Hz)
0.563263,-0.7479,183.41,68.34,-14.544,3.704,11.039,Bearing Inner Race Defect (BPFI 148 Hz)
0.563752,-1.3132,184.26,68.30,-13.396,0.754,12.668,Bearing Inner Race Defect (BPFI 148 Hz)
0.564240,-1.0280,187.53,68.29,-11.903,-1.855,14.055,Bearing Inner Race Defect (BPFI 148 Hz)
0.564729,-0.8981,183.30,68.30,-10.145,-4.797,14.951,Bearing Inner Race Defect (BPFI 148 Hz)
0.565217,-0.9806,185.88,68.29,-7.884,-7.501,15.191,Bearing Inner Race Defect (BPFI 148 Hz)
0.565706,-0.7592,185.59,68.31,-5.275,-9.576,14.963,Bearing Inner Race Defect (BPFI 148 Hz)
0.566194,-0.5843,184.96,68.31,-2.842,-11.585,14.322,Bearing Inner Race Defect (BPFI 148 Hz)
0.566683,-0.4655,185.78,68.27,0.061,-13.207,13.186,Bearing Inner Race Defect (BPFI 148 Hz)
0.567171,-0.2155,183.26,68.34,3.009,-14.428,11.378,Bearing Inner Race Defect (BPFI 148 Hz)
0.567660,3.0054,286.48,68.30,5.657,-15.035,9.497,Bearing Inner Race Defect (BPFI 148 Hz)
0.568149,2.4514,286.89,68.27,8.093,-15.242,7.266,Bearing Inner Race Defect (BPFI 148 Hz)
0.568637,-2.7529,284.07,68.30,10.130,-14.866,4.613,Bearing Inner Race Defect (BPFI 148 Hz)
0.569126,-3.9454,287.63,68.33,12.152,-13.896,1.829,Bearing Inner Race Defect (BPFI 148 Hz)
0.569614,-0.2947,184.40,68.32,13.563,-12.633,-0.907,Bearing Inner Race Defect (BPFI 148 Hz)
0.570103,0.0961,185.60,68.34,14.660,-10.833,-3.688,Bearing Inner Race Defect (BPFI 148 Hz)
0.570591,0.1989,187.15,68.36,15.056,-8.792,-6.293,Bearing Inner Race Defect (BPFI 148 Hz)
0.571080,0.1732,184.31,68.38,15.032,-6.381,-8.990,Bearing Inner Race Defect (BPFI 148 Hz)
0.571568,0.2264,182.93,68.33,14.414,-3.825,-11.066,Bearing Inner Race Defect (BPFI 148 Hz)
0.572057,0.0912,182.58,68.26,13.734,-0.985,-12.563,Bearing Inner Race Defect (BPFI 148 Hz)
0.572545,-0.1536,188.09,68.30,12.103,1.514,-14.140,Bearing Inner Race Defect (BPFI 148 Hz)
0.573034,0.2301,184.21,68.26,10.279,4.519,-14.801,Bearing Inner Race Defect (BPFI 148 Hz)
0.573522,0.4974,184.72,68.40,8.037,7.147,-15.227,Bearing Inner Race Defect (BPFI 148 Hz)
0.574011,0.9514,183.33,68.41,5.431,9.546,-15.127,Bearing Inner Race Defect (BPFI 148 Hz)
0.574499,5.2273,285.42,68.35,2.726,11.477,-14.321,Bearing Inner Race Defect (BPFI 148 Hz)
0.574988,1.5517,282.83,68.36,-0.031,13.163,-13.178,Bearing Inner Race Defect (BPFI 148 Hz)
0.575476,-3.5280,283.26,68.33,-2.787,14.091,-11.384,Bearing Inner Race Defect (BPFI 148 Hz)
0.575965,-1.2551,284.45,68.33,-5.371,15.000,-9.661,Bearing Inner Race Defect (BPFI 148 Hz)
0.576453,1.3299,183.40,68.24,-7.997,15.028,-7.134,Bearing Inner Race Defect (BPFI 148 Hz)
0.576942,1.2957,184.73,68.31,-9.985,14.750,-4.676,Bearing Inner Race Defect (BPFI 148 Hz)
0.577430,1.2124,187.10,68.27,-11.956,14.025,-2.051,Bearing Inner Race Defect (BPFI 148 Hz)
0.577919,0.7141,185.64,68.33,-13.468,12.868,0.888,Bearing Inner Race Defect (BPFI 148 Hz)
0.578407,1.0082,185.20,68.31,-14.594,11.044,3.631,Bearing Inner Race Defect (BPFI 148 Hz)
0.578896,1.5868,185.32,68.41,-14.969,8.903,6.223,Bearing Inner Race Defect (BPFI 148 Hz)
0.579384,1.3752,184.42,68.36,-15.171,6.493,8.681,Bearing Inner Race Defect (BPFI 148 Hz)
0.579873,0.6959,187.99,68.33,-14.667,3.797,10.736,Bearing Inner Race Defect (BPFI 148 Hz)
0.580362,1.0429,183.78,68.30,-13.667,1.057,12.490,Bearing Inner Race Defect (BPFI 148 Hz)
0.580850,1.1152,185.32,68.40,-12.170,-1.641,14.000,Bearing Inner Race Defect (BPFI 148 Hz)
0.581339,4.4931,284.17,68.31,-10.320,-4.560,14.783,Bearing Inner Race Defect (BPFI 148 Hz)
0.581827,-1.4988,285.51,68.33,-8.222,-6.951,15.177,Bearing Inner Race Defect (BPFI 148 Hz)
0.582316,-3.4636,285.65,68.32,-5.743,-9.400,15.079,Bearing Inner Race Defect (BPFI 148 Hz)
0.582804,0.9062,283.95,68.30,-2.949,-11.314,14.435,Bearing Inner Race Defect (BPFI 148 Hz)
0.583293,0.5463,185.44,68.32,-0.162,-12.949,13.136,Bearing Inner Race Defect (BPFI 148 Hz)
0.583781,0.5763,185.49,68.22,2.515,-14.421,11.828,Bearing Inner Race Defect (BPFI 148 Hz)
0.584270,0.5488,181.59,68.24,5.096,-15.037,9.737,Bearing Inner Race Defect (BPFI 148 Hz)
0.584758,0.4922,182.62,68.33,7.757,-15.284,7.401,Bearing Inner Race Defect (BPFI 148 Hz)
0.585247,0.1817,184.09,68.40,10.100,-15.085,4.909,Bearing Inner Race Defect (BPFI 148 Hz)
0.585735,0.2524,184.16,68.33,12.139,-14.208,2.170,Bearing Inner Race Defect (BPFI 148 Hz)
0.586224,-0.2296,183.20,68.28,13.355,-12.585,-0.569,Bearing Inner Race Defect (BPFI 148 Hz)
0.586712,0.1880,186.12,68.25,14.492,-11.058,-3.362,Bearing Inner Race Defect (BPFI 148 Hz)
0.587201,-0.7043,185.00,68.36,15.064,-8.842,-5.998,Bearing Inner Race Defect (BPFI 148 Hz)
0.587689,-0.1631,184.68,68.29,15.297,-6.559,-8.384,Bearing Inner Race Defect (BPFI 148 Hz)
0.588178,1.5755,282.12,68.35,14.703,-4.100,-10.592,Bearing Inner Race Defect (BPFI 148 Hz)
0.588666,-4.4390,283.93,68.34,13.663,-1.312,-12.496,Bearing Inner Race Defect (BPFI 148 Hz)
0.589155,-3.1353,280.06,68.34,12.393,1.580,-13.971,Bearing Inner Race Defect (BPFI 148 Hz)
0.589643,-0.1880,184.76,68.32,10.462,4.309,-14.601,Bearing Inner Race Defect (BPFI 148 Hz)
0.590132,-1.3924,185.09,68.34,8.190,6.807,-15.201,Bearing Inner Race Defect (BPFI 148 Hz)
0.590620,-0.6871,185.36,68.31,5.752,9.081,-15.121,Bearing Inner Race Defect (BPFI 148 Hz)
0.591109,-1.4466,182.65,68.29,3.346,11.616,-14.634,Bearing Inner Race Defect (BPFI 148 Hz)
0.591597,-0.8295,185.34,68.27,0.435,12.947,-13.324,Bearing Inner Race Defect (BPFI 148 Hz)
0.592086,-0.8674,183.44,68.20,-2.382,14.163,-11.788,Bearing Inner Race Defect (BPFI 148 Hz)
0.592574,-1.5446,183.78,68.31,-5.126,14.962,-10.001,Bearing Inner Race Defect (BPFI 148 Hz)
0.593063,-0.4934,186.08,68.39,-7.608,15.176,-7.518,Bearing Inner Race Defect (BPFI 148 Hz)
0.593552,-0.9456,188.02,68.36,-9.887,14.947,-5.070,Bearing Inner Race Defect (BPFI 148 Hz)
0.594040,-1.2634,185.08,68.33,-11.828,14.294,-2.039,Bearing Inner Race Defect (BPFI 148 Hz)
0.594529,-0.7100,183.77,68.28,-13.386,12.903,0.425,Bearing Inner Race Defect (BPFI 148 Hz)
0.595017,-2.7356,284.28,68.37,-14.399,11.114,3.213,Bearing Inner Race Defect (BPFI 148 Hz)
0.595506,-5.8894,285.41,68.31,-15.082,9.148,5.832,Bearing Inner Race Defect (BPFI 148 Hz)
0.595994,-2.0862,284.93,68.40,-15.270,6.742,8.511,Bearing Inner Race Defect (BPFI 148 Hz)
0.596483,-0.6360,189.11,68.27,-14.808,4.326,10.526,Bearing Inner Race Defect (BPFI 148 Hz)
0.596971,-0.9828,183.93,68.28,-14.021,1.554,12.314,Bearing Inner Race Defect (BPFI 148 Hz)
0.597460,-0.8717,185.38,68.28,-12.229,-1.348,13.861,Bearing Inner Race Defect (BPFI 148 Hz)
0.597948,-0.9234,187.32,68.25,-10.533,-4.236,14.590,Bearing Inner Race Defect (BPFI 148 Hz)
0.598437,-0.8089,187.23,68.27,-8.531,-6.841,15.230,Bearing Inner Race Defect (BPFI 148 Hz)
0.598925,-0.8786,182.07,68.32,-6.020,-9.101,15.272,Bearing Inner Race Defect (BPFI 148 Hz)
0.599414,-0.7686,184.99,68.28,-3.396,-11.144,14.566,Bearing Inner Race Defect (BPFI 148 Hz)
0.599902,-0.7406,187.23,68.13,-0.405,-12.912,13.498,Bearing Inner Race Defect (BPFI 148 Hz)
0.600391,-0.8445,189.34,68.37,2.089,-14.185,11.992,Bearing Inner Race Defect (BPFI 148 Hz)
0.600879,-0.6230,186.06,68.24,4.958,-14.980,10.144,Bearing Inner Race Defect (BPFI 148 Hz)
0.601368,-0.4569,184.45,68.35,7.485,-15.202,7.825,Bearing Inner Race Defect (BPFI 148 Hz)
0.601856,-3.8913,282.49,68.32,9.873,-15.203,5.218,Bearing Inner Race Defect (BPFI 148 Hz)
0.602345,-4.1368,287.33,68.43,11.744,-14.334,2.560,Bearing Inner Race Defect (BPFI 148 Hz)
0.602833,1.6750,285.09,68.37,13.144,-13.064,-0.407,Bearing Inner Race Defect (BPFI 148 Hz)
0.603322,0.1259,183.73,68.30,14.411,-11.219,-3.019,Bearing Inner Race Defect (BPFI 148 Hz)
0.603810,-0.1213,184.70,68.29,14.966,-9.375,-5.870,Bearing Inner Race Defect (BPFI 148 Hz)
0.604299,0.2022,185.47,68.40,15.189,-6.916,-8.284,Bearing Inner Race Defect (BPFI 148 Hz)
0.604787,-0.1169,185.82,68.25,14.929,-4.317,-10.754,Bearing Inner Race Defect (BPFI 148 Hz)
0.605276,-0.1133,183.65,68.33,13.716,-1.469,-12.251,Bearing Inner Race Defect (BPFI 148 Hz)
0.605765,0.1407,184.08,68.31,12.445,1.323,-13.785,Bearing Inner Race Defect (BPFI 148 Hz)
0.606253,0.3897,182.52,68.30,10.680,3.945,-14.575,Bearing Inner Race Defect (BPFI 148 Hz)
0.606742,0.3691,186.56,68.34,8.545,6.524,-15.117,Bearing Inner Race Defect (BPFI 148 Hz)
0.607230,0.9444,184.49,68.33,6.215,8.904,-15.000,Bearing Inner Race Defect (BPFI 148 Hz)
0.607719,0.7461,185.70,68.34,3.474,11.042,-14.666,Bearing Inner Race Defect (BPFI 148 Hz)
0.608207,0.7349,286.13,68.33,0.764,12.744,-13.406,Bearing Inner Race Defect (BPFI 148 Hz)
0.608696,-3.5447,284.33,68.34,-2.132,14.131,-11.796,Bearing Inner Race Defect (BPFI 148 Hz)
0.609184,-0.8058,283.83,68.33,-4.769,14.930,-10.020,Bearing Inner Race Defect (BPFI 148 Hz)
0.609673,5.3143,284.29,68.29,-7.275,15.257,-7.765,Bearing Inner Race Defect (BPFI 148 Hz)
0.610161,0.6260,185.09,68.32,-9.738,15.118,-5.311,Bearing Inner Race Defect (BPFI 148 Hz)
0.610650,1.0980,186.87,68.29,-11.572,14.467,-2.683,Bearing Inner Race Defect (BPFI 148 Hz)
0.611138,0.8750,185.47,68.28,-13.235,13.098,0.232,Bearing Inner Race Defect (BPFI 148 Hz)
0.611627,1.6237,184.18,68.31,-14.279,11.557,2.786,Bearing Inner Race Defect (BPFI 148 Hz)
0.612115,1.4582,186.57,68.32,-15.061,9.387,5.576,Bearing Inner Race Defect (BPFI 148 Hz)
0.612604,0.9139,186.85,68.32,-15.150,7.198,7.932,Bearing Inner Race Defect (BPFI 148 Hz)
0.613092,1.0594,182.99,68.37,-14.827,4.602,10.256,Bearing Inner Race Defect (BPFI 148 Hz)
0.613581,1.1351,187.30,68.30,-13.965,1.862,12.259,Bearing Inner Race Defect (BPFI 148 Hz)
0.614069,1.2636,185.55,68.33,-12.591,-1.024,13.700,Bearing Inner Race Defect (BPFI 148 Hz)
0.614558,1.0200,185.42,68.33,-10.797,-3.860,14.649,Bearing Inner Race Defect (BPFI 148 Hz)
0.615046,-2.2845,285.51,68.29,-8.843,-6.564,15.159,Bearing Inner Race Defect (BPFI 148 Hz)
0.615535,-3.1012,283.15,68.33,-6.147,-8.842,14.940,Bearing Inner Race Defect (BPFI 148 Hz)
0.616023,2.4776,285.43,68.37,-3.836,-10.800,14.566,Bearing Inner Race Defect (BPFI 148 Hz)
0.616512,5.5214,283.43,68.33,-0.954,-12.729,13.516,Bearing Inner Race Defect (BPFI 148 Hz)
0.617000,0.8260,182.79,68.33,1.898,-13.935,12.040,Bearing Inner Race Defect (BPFI 148 Hz)
0.617489,0.4466,183.50,68.29,4.678,-14.770,10.277,Bearing Inner Race Defect (BPFI 148 Hz)
0.617978,0.7177,185.85,68.42,7.367,-15.222,7.898,Bearing Inner Race Defect (BPFI 148 Hz)
0.618466,0.3698,183.58,68.29,9.352,-14.887,5.420,Bearing Inner Race Defect (BPFI 148 Hz)
0.618955,0.5962,187.42,68.24,11.493,-14.626,2.582,Bearing Inner Race Defect (BPFI 148 Hz)
0.619443,0.9093,186.78,68.37,12.947,-13.290,-0.022,Bearing Inner Race Defect (BPFI 148 Hz)
