time_sec,vibration_accel_g,fbg_strain_microstrain,ir_pyrometer_temp_c,current_phase_u_a,current_phase_v_a,current_phase_w_a,state_label
0.271128,0.3936,122.27,42.52,14.976,-6.041,-8.992,Normal Baseline (ISO Class I/II)
0.271617,0.5012,122.28,42.47,14.423,-3.509,-11.102,Normal Baseline (ISO Class I/II)
0.272106,0.6798,124.49,42.52,13.543,-0.646,-12.957,Normal Baseline (ISO Class I/II)
0.272594,0.6442,122.81,42.53,11.966,2.114,-13.932,Normal Baseline (ISO Class I/II)
0.273083,0.7042,123.84,42.51,10.010,4.865,-14.950,Normal Baseline (ISO Class I/II)
0.273571,0.6643,124.61,42.55,7.899,7.355,-15.145,Normal Baseline (ISO Class I/II)
0.274060,0.8629,123.03,42.53,5.295,9.673,-15.129,Normal Baseline (ISO Class I/II)
0.274548,0.7763,124.93,42.53,2.582,11.694,-14.281,Normal Baseline (ISO Class I/II)
0.275037,0.6512,123.87,42.54,-0.132,13.288,-13.028,Normal Baseline (ISO Class I/II)
0.275525,0.9441,125.51,42.52,-3.027,14.401,-11.379,Normal Baseline (ISO Class I/II)
0.276014,0.8741,124.17,42.46,-5.511,15.219,-9.364,Normal Baseline (ISO Class I/II)
0.276502,0.7452,125.54,42.50,-8.234,15.087,-6.981,Normal Baseline (ISO Class I/II)
0.276991,0.7422,125.88,42.54,-10.301,14.804,-4.557,Normal Baseline (ISO Class I/II)
0.277479,0.8300,125.65,42.50,-12.083,13.776,-1.687,Normal Baseline (ISO Class I/II)
0.277968,0.8380,125.09,42.51,-13.811,12.623,1.099,Normal Baseline (ISO Class I/II)
0.278456,0.7876,124.59,42.49,-14.692,10.701,3.869,Normal Baseline (ISO Class I/II)
0.278945,0.7764,124.16,42.55,-15.033,8.645,6.481,Normal Baseline (ISO Class I/II)
0.279433,0.9119,125.60,42.55,-15.008,6.203,8.755,Normal Baseline (ISO Class I/II)
0.279922,0.7995,123.63,42.50,-14.605,3.625,10.859,Normal Baseline (ISO Class I/II)
0.280410,0.6512,123.10,42.52,-13.633,0.776,12.507,Normal Baseline (ISO Class I/II)
0.280899,0.6934,124.16,42.50,-11.977,-2.021,14.116,Normal Baseline (ISO Class I/II)
0.281387,0.4038,122.66,42.53,-10.059,-4.545,14.949,Normal Baseline (ISO Class I/II)
0.281876,0.5184,122.18,42.52,-8.054,-7.229,15.279,Normal Baseline (ISO Class I/II)
0.282364,0.6267,121.40,42.53,-5.550,-9.637,15.041,Normal Baseline (ISO Class I/II)
0.282853,0.3189,121.77,42.52,-2.715,-11.605,14.104,Normal Baseline (ISO Class I/II)
0.283341,0.1760,121.67,42.57,0.110,-13.022,13.038,Normal Baseline (ISO Class I/II)
0.283830,0.1298,121.49,42.49,2.799,-14.372,11.536,Normal Baseline (ISO Class I/II)
0.284319,0.0058,121.61,42.48,5.584,-15.093,9.521,Normal Baseline (ISO Class I/II)
0.284807,-0.0301,120.82,42.51,7.946,-15.261,7.153,Normal Baseline (ISO Class I/II)
0.285296,-0.0535,119.79,42.48,10.035,-14.901,4.637,Normal Baseline (ISO Class I/II)
0.285784,-0.2508,119.33,42.48,12.087,-14.058,1.870,Normal Baseline (ISO Class I/II)
0.286273,-0.1526,119.44,42.49,13.608,-12.805,-0.913,Normal Baseline (ISO Class I/II)
0.286761,-0.1172,119.61,42.50,14.587,-11.039,-3.751,Normal Baseline (ISO Class I/II)
0.287250,-0.4036,118.26,42.50,15.016,-8.890,-6.227,Normal Baseline (ISO Class I/II)
0.287738,-0.1791,117.37,42.52,14.957,-6.330,-8.793,Normal Baseline (ISO Class I/II)
0.288227,-0.3638,116.55,42.50,14.582,-3.794,-11.011,Normal Baseline (ISO Class I/II)
0.288715,-0.3615,115.81,42.51,13.722,-1.015,-12.715,Normal Baseline (ISO Class I/II)
0.289204,-0.6202,117.15,42.53,12.297,1.927,-14.006,Normal Baseline (ISO Class I/II)
0.289692,-0.4903,116.76,42.50,10.417,4.663,-14.732,Normal Baseline (ISO Class I/II)
0.290181,-0.7704,116.47,42.51,7.995,7.085,-15.194,Normal Baseline (ISO Class I/II)
0.290669,-0.5738,115.64,42.52,5.466,9.390,-15.053,Normal Baseline (ISO Class I/II)
0.291158,-0.6956,116.65,42.48,2.948,11.387,-14.496,Normal Baseline (ISO Class I/II)
0.291646,-0.6794,114.95,42.47,0.180,13.174,-13.143,Normal Baseline (ISO Class I/II)
0.292135,-0.9102,115.96,42.52,-2.629,14.273,-11.690,Normal Baseline (ISO Class I/II)
0.292623,-0.8934,115.06,42.52,-5.565,14.960,-9.645,Normal Baseline (ISO Class I/II)
0.293112,-0.7247,114.54,42.56,-7.964,15.115,-7.171,Normal Baseline (ISO Class I/II)
0.293600,-0.9138,115.47,42.52,-10.128,14.804,-4.705,Normal Baseline (ISO Class I/II)
0.294089,-0.7414,115.35,42.53,-11.981,14.093,-2.194,Normal Baseline (ISO Class I/II)
0.294577,-0.9513,115.37,42.51,-13.451,12.635,0.585,Normal Baseline (ISO Class I/II)
0.295066,-0.6692,115.25,42.52,-14.554,11.139,3.522,Normal Baseline (ISO Class I/II)
0.295554,-0.8962,115.29,42.55,-15.083,8.886,6.055,Normal Baseline (ISO Class I/II)
0.296043,-0.6531,117.41,42.47,-15.144,6.522,8.680,Normal Baseline (ISO Class I/II)
0.296532,-0.6093,116.67,42.52,-14.608,3.780,10.767,Normal Baseline (ISO Class I/II)
0.297020,-0.7273,116.56,42.56,-13.673,1.156,12.563,Normal Baseline (ISO Class I/II)
0.297509,-0.5277,116.35,42.52,-12.262,-1.670,13.835,Normal Baseline (ISO Class I/II)
0.297997,-0.5152,117.39,42.55,-10.444,-4.382,14.969,Normal Baseline (ISO Class I/II)
0.298486,-0.5555,117.35,42.50,-8.206,-6.822,15.467,Normal Baseline (ISO Class I/II)
0.298974,-0.5521,117.33,42.51,-5.685,-9.307,15.030,Normal Baseline (ISO Class I/II)
0.299463,-0.6032,117.46,42.52,-3.032,-11.445,14.459,Normal Baseline (ISO Class I/II)
0.299951,-0.2593,118.05,42.47,-0.242,-13.093,13.311,Normal Baseline (ISO Class I/II)
0.300440,-0.4201,116.01,42.49,2.642,-14.178,11.703,Normal Baseline (ISO Class I/II)
0.300928,-0.1500,119.16,42.49,5.237,-14.841,9.677,Normal Baseline (ISO Class I/II)
0.301417,-0.1208,119.05,42.53,7.673,-15.171,7.353,Normal Baseline (ISO Class I/II)
0.301905,0.0653,121.17,42.53,10.091,-14.844,4.797,Normal Baseline (ISO Class I/II)
0.302394,0.0207,120.37,42.52,11.793,-14.061,2.233,Normal Baseline (ISO Class I/II)
0.302882,0.0900,119.86,42.53,13.345,-12.712,-0.651,Normal Baseline (ISO Class I/II)
0.303371,0.2890,121.22,42.51,14.555,-11.346,-3.628,Normal Baseline (ISO Class I/II)
0.303859,0.3112,120.86,42.54,15.150,-9.004,-5.983,Normal Baseline (ISO Class I/II)
0.304348,0.3766,122.50,42.52,15.040,-6.586,-8.484,Normal Baseline (ISO Class I/II)
0.304836,0.4597,122.75,42.52,14.680,-4.205,-10.513,Normal Baseline (ISO Class I/II)
0.305325,0.2806,123.67,42.51,13.713,-1.409,-12.416,Normal Baseline (ISO Class I/II)
0.305813,0.6132,122.63,42.53,12.315,1.390,-13.987,Normal Baseline (ISO Class I/II)
0.306302,0.6490,123.62,42.51,10.630,4.148,-14.979,Normal Baseline (ISO Class I/II)
0.306790,0.5019,122.81,42.53,8.422,6.775,-15.246,Normal Baseline (ISO Class I/II)
0.307279,0.6377,124.73,42.49,5.882,9.219,-15.142,Normal Baseline (ISO Class I/II)
0.307767,0.6999,124.82,42.49,3.163,11.343,-14.380,Normal Baseline (ISO Class I/II)
0.308256,0.7201,125.00,42.53,0.308,13.045,-13.380,Normal Baseline (ISO Class I/II)
0.308745,0.8018,124.76,42.51,-2.205,14.095,-11.719,Normal Baseline (ISO Class I/II)
0.309233,0.9527,125.21,42.51,-4.998,14.858,-10.018,Normal Baseline (ISO Class I/II)
0.309722,0.9233,126.24,42.53,-7.667,15.332,-7.507,Normal Baseline (ISO Class I/II)
0.310210,0.6420,124.77,42.50,-9.807,15.008,-4.992,Normal Baseline (ISO Class I/II)
0.310699,0.8734,125.10,42.51,-11.835,14.190,-2.556,Normal Baseline (ISO Class I/II)
0.311187,0.9509,124.08,42.54,-13.405,12.988,0.568,Normal Baseline (ISO Class I/II)
0.311676,0.8238,124.16,42.55,-14.428,11.258,3.220,Normal Baseline (ISO Class I/II)
0.312164,0.8878,124.81,42.55,-15.152,9.254,5.916,Normal Baseline (ISO Class I/II)
0.312653,0.9715,125.45,42.51,-15.209,6.797,8.258,Normal Baseline (ISO Class I/II)
0.313141,0.8200,124.15,42.54,-14.746,4.255,10.658,Normal Baseline (ISO Class I/II)
0.313630,0.6883,123.93,42.50,-13.892,1.332,12.241,Normal Baseline (ISO Class I/II)
0.314118,0.7395,123.51,42.50,-12.391,-1.381,13.854,Normal Baseline (ISO Class I/II)
0.314607,0.5821,123.10,42.47,-10.466,-4.131,14.798,Normal Baseline (ISO Class I/II)
0.315095,0.5134,123.43,42.55,-8.562,-6.714,15.067,Normal Baseline (ISO Class I/II)
0.315584,0.4100,121.63,42.50,-6.201,-9.157,15.297,Normal Baseline (ISO Class I/II)
0.316072,0.5776,123.46,42.51,-3.578,-11.199,14.546,Normal Baseline (ISO Class I/II)
0.316561,0.2264,121.50,42.50,-0.621,-13.001,13.522,Normal Baseline (ISO Class I/II)
0.317049,0.4403,122.18,42.53,2.119,-14.065,11.782,Normal Baseline (ISO Class I/II)
0.317538,0.2461,120.15,42.51,4.924,-14.920,10.220,Normal Baseline (ISO Class I/II)
0.318026,-0.0536,121.25,42.49,7.468,-15.370,7.622,Normal Baseline (ISO Class I/II)
0.318515,0.0856,120.80,42.52,9.594,-15.056,5.321,Normal Baseline (ISO Class I/II)
0.319003,-0.2837,120.11,42.49,11.543,-14.206,2.416,Normal Baseline (ISO Class I/II)
0.319492,-0.0295,118.55,42.50,13.327,-13.080,-0.334,Normal Baseline (ISO Class I/II)
0.319980,-0.0703,119.10,42.47,14.435,-11.440,-2.972,Normal Baseline (ISO Class I/II)
0.320469,-0.3182,117.51,42.49,15.014,-9.338,-5.623,Normal Baseline (ISO Class I/II)
0.320957,-0.3007,117.83,42.52,15.018,-6.941,-8.335,Normal Baseline (ISO Class I/II)
0.321446,-0.1469,118.44,42.48,14.843,-4.528,-10.303,Normal Baseline (ISO Class I/II)
0.321935,-0.5047,117.86,42.49,14.036,-1.590,-12.159,Normal Baseline (ISO Class I/II)
0.322423,-0.6300,116.87,42.52,12.579,1.070,-13.795,Normal Baseline (ISO Class I/II)
0.322912,-0.3799,115.73,42.51,10.684,3.904,-14.515,Normal Baseline (ISO Class I/II)
0.323400,-0.3722,116.72,42.56,8.626,6.526,-15.298,Normal Baseline (ISO Class I/II)
0.323889,-0.6523,115.94,42.55,6.047,8.880,-15.179,Normal Baseline (ISO Class I/II)
0.324377,-0.5709,113.82,42.50,3.642,10.932,-14.523,Normal Baseline (ISO Class I/II)
0.324866,-0.5650,116.09,42.53,0.778,12.733,-13.617,Normal Baseline (ISO Class I/II)
0.325354,-0.8427,115.27,42.53,-2.200,14.221,-12.008,Normal Baseline (ISO Class I/II)
0.325843,-0.8332,116.12,42.50,-4.778,14.743,-10.107,Normal Baseline (ISO Class I/II)
0.326331,-0.6422,114.19,42.49,-7.266,15.366,-7.903,Normal Baseline (ISO Class I/II)
0.326820,-0.5960,112.47,42.52,-9.662,14.974,-5.288,Normal Baseline (ISO Class I/II)
0.327308,-0.7322,115.22,42.51,-11.647,14.300,-2.699,Normal Baseline (ISO Class I/II)
0.327797,-0.9003,115.27,42.51,-13.340,13.000,0.132,Normal Baseline (ISO Class I/II)
0.328285,-0.5445,113.75,42.53,-14.312,11.401,3.005,Normal Baseline (ISO Class I/II)
0.328774,-0.8284,114.44,42.50,-15.098,9.409,5.653,Normal Baseline (ISO Class I/II)
0.329262,-0.7802,117.58,42.49,-15.406,7.016,8.148,Normal Baseline (ISO Class I/II)
0.329751,-0.6681,115.32,42.52,-14.870,4.520,10.177,Normal Baseline (ISO Class I/II)
0.330239,-0.4859,116.38,42.52,-13.876,1.767,12.219,Normal Baseline (ISO Class I/II)
0.330728,-0.5275,115.54,42.49,-12.681,-0.802,13.541,Normal Baseline (ISO Class I/II)
0.331216,-0.5325,114.69,42.54,-10.709,-3.864,14.503,Normal Baseline (ISO Class I/II)
0.331705,-0.4742,116.55,42.48,-8.713,-6.372,15.131,Normal Baseline (ISO Class I/II)
0.332193,-0.4676,116.83,42.51,-6.299,-8.776,15.043,Normal Baseline (ISO Class I/II)
0.332682,-0.3449,117.11,42.51,-3.708,-11.028,14.695,Normal Baseline (ISO Class I/II)
0.333170,-0.6511,117.74,42.50,-0.939,-12.604,13.687,Normal Baseline (ISO Class I/II)
0.333659,-0.3158,118.46,42.51,1.835,-14.035,11.943,Normal Baseline (ISO Class I/II)
0.334148,-0.1817,118.56,42.55,4.562,-15.094,10.169,Normal Baseline (ISO Class I/II)
0.334636,-0.2774,118.12,42.50,7.222,-15.126,7.878,Normal Baseline (ISO Class I/II)
0.335125,-0.0204,119.97,42.57,9.408,-15.137,5.477,Normal Baseline (ISO Class I/II)
0.335613,-0.0182,118.48,42.53,11.406,-14.456,2.883,Normal Baseline (ISO Class I/II)
0.336102,0.2901,118.86,42.52,13.024,-13.122,0.030,Normal Baseline (ISO Class I/II)
0.336590,0.3406,121.54,42.53,14.519,-11.619,-2.789,Normal Baseline (ISO Class I/II)
0.337079,0.1670,121.80,42.57,15.062,-9.495,-5.292,Normal Baseline (ISO Class I/II)
0.337567,0.2741,121.78,42.50,15.226,-7.143,-8.161,Normal Baseline (ISO Class I/II)
0.338056,0.3501,121.13,42.49,14.762,-4.761,-10.048,Normal Baseline (ISO Class I/II)
0.338544,0.3686,122.08,42.50,14.100,-1.890,-12.122,Normal Baseline (ISO Class I/II)
0.339033,0.5064,122.81,42.52,12.721,0.748,-13.564,Normal Baseline (ISO Class I/II)
0.339521,0.4483,122.09,42.48,11.018,3.813,-14.639,Normal Baseline (ISO Class I/II)
0.340010,0.4553,123.10,42.52,8.791,6.164,-14.968,Normal Baseline (ISO Class I/II)
0.340498,0.7125,124.51,42.55,6.497,8.769,-15.271,Normal Baseline (ISO Class I/II)
0.340987,0.7548,125.39,42.52,3.811,10.891,-14.659,Normal Baseline (ISO Class I/II)
0.341475,0.6185,124.13,42.51,1.019,12.613,-13.624,Normal Baseline (ISO Class I/II)
0.341964,0.8522,125.26,42.50,-1.626,13.864,-12.392,Normal Baseline (ISO Class I/II)
0.342452,0.6926,123.27,42.54,-4.591,14.794,-10.464,Normal Baseline (ISO Class I/II)
0.342941,0.8159,125.44,42.50,-6.968,14.970,-8.177,Normal Baseline (ISO Class I/II)
0.343429,0.8945,124.33,42.55,-9.305,15.072,-5.764,Normal Baseline (ISO Class I/II)
0.343918,0.7959,125.25,42.56,-11.494,14.439,-3.079,Normal Baseline (ISO Class I/II)
0.344406,0.8518,124.78,42.52,-13.135,13.284,-0.253,Normal Baseline (ISO Class I/II)
0.344895,0.7258,125.98,42.52,-14.281,11.392,2.634,Normal Baseline (ISO Class I/II)
0.345383,0.7482,124.12,42.54,-14.954,9.586,5.235,Normal Baseline (ISO Class I/II)
0.345872,0.7246,125.18,42.54,-15.214,7.332,7.899,Normal Baseline (ISO Class I/II)
0.346361,0.6309,124.28,42.50,-14.857,4.881,9.950,Normal Baseline (ISO Class I/II)
0.346849,0.6645,124.16,42.51,-13.923,2.160,11.843,Normal Baseline (ISO Class I/II)
0.347338,0.4594,123.89,42.49,-12.872,-0.678,13.674,Normal Baseline (ISO Class I/II)
0.347826,0.5404,123.07,42.53,-11.280,-3.367,14.473,Normal Baseline (ISO Class I/II)
0.348315,0.5143,123.42,42.53,-8.938,-6.187,14.974,Normal Baseline (ISO Class I/II)
0.348803,0.4622,123.03,42.49,-6.460,-8.471,14.986,Normal Baseline (ISO Class I/II)
0.349292,0.4044,122.90,42.51,-3.972,-10.644,14.810,Normal Baseline (ISO Class I/II)
0.349780,0.3627,122.38,42.49,-1.367,-12.452,13.713,Normal Baseline (ISO Class I/II)
0.350269,0.3613,122.54,42.50,1.525,-13.883,12.302,Normal Baseline (ISO Class I/II)
0.350757,0.3399,122.21,42.53,4.168,-14.588,10.475,Normal Baseline (ISO Class I/II)
0.351246,0.0861,120.19,42.50,6.943,-15.129,8.400,Normal Baseline (ISO Class I/II)
0.351734,-0.0525,121.27,42.51,9.110,-15.168,5.809,Normal Baseline (ISO Class I/II)
0.352223,-0.1061,119.17,42.49,11.268,-14.430,3.392,Normal Baseline (ISO Class I/II)
0.352711,-0.1127,120.13,42.52,12.869,-13.275,0.394,Normal Baseline (ISO Class I/II)
0.353200,-0.1691,119.70,42.52,14.214,-11.852,-2.302,Normal Baseline (ISO Class I/II)
0.353688,-0.2909,117.23,42.50,14.917,-9.729,-5.035,Normal Baseline (ISO Class I/II)
0.354177,-0.4240,118.40,42.51,15.218,-7.511,-7.654,Normal Baseline (ISO Class I/II)
0.354665,-0.3909,117.52,42.52,14.934,-5.240,-9.985,Normal Baseline (ISO Class I/II)
0.355154,-0.3793,116.89,42.50,14.061,-2.263,-11.833,Normal Baseline (ISO Class I/II)
0.355642,-0.3912,118.19,42.49,12.970,0.457,-13.354,Normal Baseline (ISO Class I/II)
0.356131,-0.5872,116.23,42.55,11.215,3.325,-14.548,Normal Baseline (ISO Class I/II)
0.356619,-0.6232,115.77,42.51,9.053,6.029,-15.069,Normal Baseline (ISO Class I/II)
0.357108,-0.7334,116.17,42.52,6.999,8.416,-15.048,Normal Baseline (ISO Class I/II)
0.357596,-0.6693,116.39,42.54,4.216,10.741,-14.536,Normal Baseline (ISO Class I/II)
0.358085,-0.8051,115.49,42.59,1.406,12.378,-13.731,Normal Baseline (ISO Class I/II)
0.358574,-0.6664,116.34,42.49,-1.233,13.859,-12.236,Normal Baseline (ISO Class I/II)
0.359062,-0.9752,115.67,42.53,-3.939,14.812,-10.671,Normal Baseline (ISO Class I/II)
0.359551,-0.8235,113.38,42.50,-6.747,15.158,-8.365,Normal Baseline (ISO Class I/II)
0.360039,-0.7570,114.62,42.51,-9.080,15.170,-5.843,Normal Baseline (ISO Class I/II)
0.360528,-0.7773,114.55,42.50,-11.287,14.445,-3.406,Normal Baseline (ISO Class I/II)
0.361016,-0.4758,115.39,42.50,-12.898,13.385,-0.593,Normal Baseline (ISO Class I/II)
0.361505,-0.7498,112.95,42.52,-14.162,11.764,2.421,Normal Baseline (ISO Class I/II)
0.361993,-0.8985,117.18,42.49,-14.905,9.986,4.864,Normal Baseline (ISO Class I/II)
0.362482,-0.7692,115.69,42.54,-15.166,7.723,7.375,Normal Baseline (ISO Class I/II)
0.362970,-0.9443,115.55,42.52,-14.906,5.278,9.955,Normal Baseline (ISO Class I/II)
0.363459,-0.7081,116.58,42.53,-14.194,2.533,11.883,Normal Baseline (ISO Class I/II)
0.363947,-0.7599,117.75,42.51,-13.114,-0.363,13.371,Normal Baseline (ISO Class I/II)
0.364436,-0.5060,116.85,42.51,-11.423,-3.229,14.436,Normal Baseline (ISO Class I/II)
0.364924,-0.6325,117.22,42.52,-9.336,-5.740,15.021,Normal Baseline (ISO Class I/II)
0.365413,-0.5267,116.90,42.49,-6.949,-8.149,15.209,Normal Baseline (ISO Class I/II)
0.365901,-0.5307,117.05,42.51,-4.220,-10.381,14.940,Normal Baseline (ISO Class I/II)
0.366390,-0.1837,117.17,42.50,-1.700,-12.192,13.908,Normal Baseline (ISO Class I/II)
0.366878,-0.3656,117.30,42.50,1.176,-13.749,12.733,Normal Baseline (ISO Class I/II)
0.367367,-0.0391,117.83,42.48,4.061,-14.737,10.635,Normal Baseline (ISO Class I/II)
0.367855,-0.0911,117.74,42.55,6.556,-15.230,8.569,Normal Baseline (ISO Class I/II)
0.368344,-0.0591,119.21,42.50,9.029,-15.116,6.090,Normal Baseline (ISO Class I/II)
0.368832,0.0001,118.38,42.54,11.063,-14.561,3.367,Normal Baseline (ISO Class I/II)
0.369321,0.0762,120.33,42.54,12.821,-13.482,0.692,Normal Baseline (ISO Class I/II)
0.369809,-0.1294,120.61,42.49,14.059,-12.009,-2.043,Normal Baseline (ISO Class I/II)
0.370298,0.1405,121.20,42.50,14.958,-10.098,-4.755,Normal Baseline (ISO Class I/II)
0.370787,0.3459,121.11,42.57,15.043,-7.909,-7.149,Normal Baseline (ISO Class I/II)
0.371275,0.3072,124.42,42.55,14.953,-5.219,-9.630,Normal Baseline (ISO Class I/II)
0.371764,0.2104,123.46,42.52,14.305,-2.608,-11.545,Normal Baseline (ISO Class I/II)
0.372252,0.4355,121.77,42.52,13.131,0.154,-13.242,Normal Baseline (ISO Class I/II)
0.372741,0.7054,123.32,42.51,11.587,2.877,-14.221,Normal Baseline (ISO Class I/II)
0.373229,0.7054,122.99,42.53,9.371,5.499,-14.803,Normal Baseline (ISO Class I/II)
0.373718,0.5985,122.98,42.50,7.213,8.253,-15.135,Normal Baseline (ISO Class I/II)
0.374206,0.7653,123.00,42.48,4.415,10.393,-14.918,Normal Baseline (ISO Class I/II)
0.374695,0.6469,124.66,42.49,1.879,12.041,-14.004,Normal Baseline (ISO Class I/II)
0.375183,0.5204,123.99,42.52,-0.967,13.733,-12.580,Normal Baseline (ISO Class I/II)
0.375672,0.6418,125.48,42.50,-3.899,14.740,-10.794,Normal Baseline (ISO Class I/II)
0.376160,0.9619,125.63,42.52,-6.408,15.156,-8.635,Normal Baseline (ISO Class I/II)
0.376649,0.7566,126.03,42.50,-8.856,15.287,-6.230,Normal Baseline (ISO Class I/II)
0.377137,0.7688,124.31,42.50,-10.902,14.621,-3.634,Normal Baseline (ISO Class I/II)
0.377626,0.7639,125.38,42.54,-12.729,13.436,-0.934,Normal Baseline (ISO Class I/II)
0.378114,1.0235,125.47,42.52,-14.050,12.133,1.963,Normal Baseline (ISO Class I/II)
0.378603,0.9786,124.52,42.52,-14.721,10.230,4.837,Normal Baseline (ISO Class I/II)
0.379091,1.0317,124.17,42.54,-15.204,7.910,7.325,Normal Baseline (ISO Class I/II)
0.379580,0.7220,125.92,42.53,-14.933,5.523,9.604,Normal Baseline (ISO Class I/II)
0.380068,0.7459,124.62,42.55,-14.353,2.609,11.657,Normal Baseline (ISO Class I/II)
0.380557,0.4919,124.72,42.51,-12.993,0.091,13.130,Normal Baseline (ISO Class I/II)
0.381045,0.8089,123.29,42.51,-11.612,-2.879,14.285,Normal Baseline (ISO Class I/II)
0.381534,0.4440,122.68,42.49,-9.600,-5.579,14.944,Normal Baseline (ISO Class I/II)
0.382022,0.5578,122.87,42.51,-7.057,-7.995,15.181,Normal Baseline (ISO Class I/II)
0.382511,0.3433,122.87,42.54,-4.682,-10.174,14.812,Normal Baseline (ISO Class I/II)
0.383000,0.3435,121.74,42.55,-1.748,-12.089,14.134,Normal Baseline (ISO Class I/II)
0.383488,0.2495,122.18,42.54,0.975,-13.658,12.651,Normal Baseline (ISO Class I/II)
0.383977,0.2098,120.42,42.48,3.634,-14.654,10.873,Normal Baseline (ISO Class I/II)
0.384465,0.1485,120.44,42.54,6.109,-15.242,9.033,Normal Baseline (ISO Class I/II)
0.384954,0.0761,121.42,42.48,8.716,-15.165,6.379,Normal Baseline (ISO Class I/II)
0.385442,0.1694,120.92,42.54,10.861,-14.536,3.808,Normal Baseline (ISO Class I/II)
0.385931,-0.1363,119.66,42.51,12.733,-13.650,1.079,Normal Baseline (ISO Class I/II)
0.386419,-0.0503,118.71,42.53,14.114,-12.108,-1.875,Normal Baseline (ISO Class I/II)
0.386908,-0.0030,118.25,42.49,14.754,-10.181,-4.373,Normal Baseline (ISO Class I/II)
0.387396,-0.2819,118.32,42.54,15.268,-8.168,-7.015,Normal Baseline (ISO Class I/II)
0.387885,-0.3758,118.71,42.49,15.117,-5.636,-9.267,Normal Baseline (ISO Class I/II)
0.388373,-0.3842,118.51,42.51,14.491,-2.719,-11.515,Normal Baseline (ISO Class I/II)
0.388862,-0.2789,116.97,42.50,13.291,-0.011,-13.075,Normal Baseline (ISO Class I/II)
0.389350,-0.4576,116.07,42.48,11.455,2.463,-14.276,Normal Baseline (ISO Class I/II)
0.389839,-0.6010,116.86,42.52,9.649,5.366,-14.966,Normal Baseline (ISO Class I/II)
0.390327,-0.5311,115.66,42.56,7.237,7.845,-15.343,Normal Baseline (ISO Class I/II)
0.390816,-0.7684,115.61,42.57,4.772,10.179,-14.877,Normal Baseline (ISO Class I/II)
0.391304,-0.5960,116.82,42.52,2.168,11.932,-14.218,Normal Baseline (ISO Class I/II)
0.391793,-0.6647,116.20,42.54,-0.692,13.426,-12.751,Normal Baseline (ISO Class I/II)
0.392281,-0.7807,115.48,42.52,-3.376,14.490,-11.279,Normal Baseline (ISO Class I/II)
0.392770,-0.8682,114.19,42.53,-6.107,15.055,-9.156,Normal Baseline (ISO Class I/II)
0.393258,-0.8914,115.26,42.51,-8.713,15.237,-6.490,Normal Baseline (ISO Class I/II)
0.393747,-0.7316,115.88,42.52,-10.988,14.568,-4.006,Normal Baseline (ISO Class I/II)
0.394235,-0.6525,114.70,42.53,-12.510,13.659,-1.295,Normal Baseline (ISO Class I/II)
0.394724,-0.8739,116.10,42.51,-13.911,12.112,1.726,Normal Baseline (ISO Class I/II)
0.395213,-0.7332,116.11,42.52,-14.883,10.546,4.373,Normal Baseline (ISO Class I/II)
0.395701,-1.0229,116.50,42.52,-15.351,8.374,7.021,Normal Baseline (ISO Class I/II)
0.396190,-0.8204,115.56,42.54,-15.137,5.736,9.277,Normal Baseline (ISO Class I/II)
0.396678,-0.7254,115.96,42.50,-14.455,3.067,11.607,Normal Baseline (ISO Class I/II)
0.397167,-0.7963,116.84,42.52,-13.253,0.364,12.941,Normal Baseline (ISO Class I/II)
0.397655,-0.7592,116.32,42.56,-11.735,-2.322,14.398,Normal Baseline (ISO Class I/II)
0.398144,-0.6813,115.84,42.54,-9.629,-5.133,14.958,Normal Baseline (ISO Class I/II)
0.398632,-0.5154,116.20,42.55,-7.599,-7.774,15.034,Normal Baseline (ISO Class I/II)
0.399121,-0.5176,117.10,42.52,-4.859,-10.135,14.969,Normal Baseline (ISO Class I/II)
0.399609,-0.7042,116.24,42.53,-2.227,-12.017,14.168,Normal Baseline (ISO Class I/II)
0.400098,-0.6270,117.56,42.54,0.629,-13.427,12.770,Normal Baseline (ISO Class I/II)
0.400586,-0.3791,118.96,42.55,3.288,-14.575,11.085,Normal Baseline (ISO Class I/II)
0.401075,-0.1826,116.76,42.48,6.099,-15.074,9.100,Normal Baseline (ISO Class I/II)
0.401563,-0.4964,120.19,42.49,8.478,-15.222,6.754,Normal Baseline (ISO Class I/II)
0.402052,-0.1545,120.31,42.55,10.551,-14.834,3.861,Normal Baseline (ISO Class I/II)
0.402540,-0.0848,119.50,42.51,12.430,-13.908,1.464,Normal Baseline (ISO Class I/II)
0.403029,0.2181,120.76,42.51,13.799,-12.230,-1.486,Normal Baseline (ISO Class I/II)
0.403517,0.0780,120.78,42.50,14.796,-10.475,-4.316,Normal Baseline (ISO Class I/II)
0.404006,0.2419,122.21,42.51,15.054,-8.210,-6.694,Normal Baseline (ISO Class I/II)
0.404494,0.2829,122.45,42.49,15.081,-5.866,-9.167,Normal Baseline (ISO Class I/II)
0.404983,0.0781,120.97,42.56,14.526,-3.299,-11.108,Normal Baseline (ISO Class I/II)
0.405471,0.4909,122.96,42.52,13.401,-0.350,-12.872,Normal Baseline (ISO Class I/II)
0.405960,0.4863,122.71,42.52,11.991,2.305,-14.165,Normal Baseline (ISO Class I/II)
0.406448,0.5793,123.31,42.53,9.992,5.043,-14.950,Normal Baseline (ISO Class I/II)
